District,Zone,Geographical Region,Development Region,Year BS,Year AD,Diseases,Value
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Neonatal Tetanus,0
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Tetanus,0
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Tuberculosis,474
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Acute Flacid Paralysis (AFP),3
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Rubella,65
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Mumps,899
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Chicken pox,631
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Hepatitis B,33
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Measles,81
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Diptheria,0
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Whooping Cough,5
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Neonatal Tetanus,0
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Tetanus,6
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Tuberculosis,173
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Acute Flacid Paralysis (AFP),3
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Rubella,34
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Mumps,357
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Chicken pox,266
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Hepatitis B,6
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Measles,39
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Diptheria,0
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Whooping Cough,71
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Neonatal Tetanus,0
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Tetanus,2
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Tuberculosis,349
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Acute Flacid Paralysis (AFP),1
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Rubella,11
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Mumps,517
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Chicken pox,29
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Hepatitis B,1
Bara,Narayani,Terai,Central,2069/70,2012/13,Measles,24
Bara,Narayani,Terai,Central,2069/70,2012/13,Diptheria,5
Bara,Narayani,Terai,Central,2069/70,2012/13,Whooping Cough,271
Bara,Narayani,Terai,Central,2069/70,2012/13,Neonatal Tetanus,0
Bara,Narayani,Terai,Central,2069/70,2012/13,Tetanus,0
Bara,Narayani,Terai,Central,2069/70,2012/13,Tuberculosis,787
Bara,Narayani,Terai,Central,2069/70,2012/13,Acute Flacid Paralysis (AFP),4
Bara,Narayani,Terai,Central,2069/70,2012/13,Rubella,29
Bara,Narayani,Terai,Central,2069/70,2012/13,Mumps,1009
Bara,Narayani,Terai,Central,2069/70,2012/13,Chicken pox,92
Bara,Narayani,Terai,Central,2069/70,2012/13,Hepatitis B,0
Parsa,Narayani,Terai,Central,2069/70,2012/13,Measles,0
Parsa,Narayani,Terai,Central,2069/70,2012/13,Diptheria,0
Parsa,Narayani,Terai,Central,2069/70,2012/13,Whooping Cough,0
Parsa,Narayani,Terai,Central,2069/70,2012/13,Neonatal Tetanus,0
Parsa,Narayani,Terai,Central,2069/70,2012/13,Tetanus,0
Parsa,Narayani,Terai,Central,2069/70,2012/13,Tuberculosis,0
Parsa,Narayani,Terai,Central,2069/70,2012/13,Acute Flacid Paralysis (AFP),0
Parsa,Narayani,Terai,Central,2069/70,2012/13,Rubella,0
Parsa,Narayani,Terai,Central,2069/70,2012/13,Mumps,0
Parsa,Narayani,Terai,Central,2069/70,2012/13,Chicken pox,0
Parsa,Narayani,Terai,Central,2069/70,2012/13,Hepatitis B,0
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Measles,35
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Diptheria,0
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Whooping Cough,330
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Neonatal Tetanus,1
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Tetanus,7
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Tuberculosis,972
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Acute Flacid Paralysis (AFP),49
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Rubella,9
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Mumps,635
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Chicken pox,790
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Hepatitis B,82
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Measles,29
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Diptheria,0
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Whooping Cough,0
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Neonatal Tetanus,0
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Tetanus,0
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Tuberculosis,259
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Acute Flacid Paralysis (AFP),1
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Rubella,0
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Mumps,319
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Chicken pox,707
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Hepatitis B,6
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Measles,27
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Diptheria,0
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Whooping Cough,9
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Neonatal Tetanus,0
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Tetanus,0
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Tuberculosis,47
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Acute Flacid Paralysis (AFP),3
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Rubella,2
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Mumps,184
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Chicken pox,221
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Hepatitis B,4
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Measles,67
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Diptheria,0
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Whooping Cough,2
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Neonatal Tetanus,0
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Tetanus,1
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Tuberculosis,290
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Acute Flacid Paralysis (AFP),1
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Rubella,0
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Mumps,411
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Chicken pox,378
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Hepatitis B,21
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Measles,9
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Diptheria,0
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Whooping Cough,0
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Neonatal Tetanus,0
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Tetanus,2
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Tuberculosis,223
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Acute Flacid Paralysis (AFP),0
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Rubella,1
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Mumps,501
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Chicken pox,359
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Hepatitis B,4
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Measles,7
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Diptheria,0
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Whooping Cough,38
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Neonatal Tetanus,0
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Tetanus,19
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Tuberculosis,243
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Acute Flacid Paralysis (AFP),0
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Rubella,6
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Mumps,301
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Chicken pox,347
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Hepatitis B,94
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Measles,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Diptheria,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Whooping Cough,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Neonatal Tetanus,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Tetanus,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Tuberculosis,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Acute Flacid Paralysis (AFP),0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Rubella,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Mumps,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Chicken pox,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Hepatitis B,0
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Measles,0
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Diptheria,0
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Whooping Cough,0
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Neonatal Tetanus,0
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Tetanus,0
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Tuberculosis,2
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Acute Flacid Paralysis (AFP),0
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Rubella,0
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Mumps,5
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Chicken pox,30
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Hepatitis B,0
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Measles,0
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Diptheria,0
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Whooping Cough,0
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Neonatal Tetanus,0
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Tetanus,0
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Tuberculosis,57
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Acute Flacid Paralysis (AFP),0
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Rubella,1
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Mumps,84
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Chicken pox,122
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Hepatitis B,2
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Measles,8
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Diptheria,1
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Whooping Cough,24
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Neonatal Tetanus,0
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Tetanus,0
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Tuberculosis,57
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Acute Flacid Paralysis (AFP),1
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Rubella,7
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Mumps,205
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Chicken pox,305
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Hepatitis B,0
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Measles,155
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Diptheria,0
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Whooping Cough,3
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Neonatal Tetanus,0
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Tetanus,30
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Tuberculosis,4
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Acute Flacid Paralysis (AFP),21
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Rubella,22
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Mumps,53
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Chicken pox,62
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Hepatitis B,2
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Measles,0
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Diptheria,0
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Whooping Cough,0
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Neonatal Tetanus,0
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Tetanus,0
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Tuberculosis,10
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Acute Flacid Paralysis (AFP),0
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Rubella,0
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Mumps,110
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Chicken pox,81
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Hepatitis B,0
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Measles,12
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Diptheria,0
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Whooping Cough,6
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Neonatal Tetanus,0
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Tetanus,20
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Tuberculosis,1266
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Acute Flacid Paralysis (AFP),2
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Rubella,4
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Mumps,256
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Chicken pox,251
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Hepatitis B,27
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Measles,2
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Diptheria,0
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Whooping Cough,0
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Neonatal Tetanus,0
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Tetanus,0
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Tuberculosis,885
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Acute Flacid Paralysis (AFP),7
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Rubella,11
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Mumps,471
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Chicken pox,376
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Hepatitis B,7
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Measles,0
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Diptheria,0
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Whooping Cough,0
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Neonatal Tetanus,0
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Tetanus,0
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Tuberculosis,0
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Acute Flacid Paralysis (AFP),0
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Rubella,0
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Mumps,0
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Chicken pox,0
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Hepatitis B,0
Kapilbastu,Lumbini,Terai,Western,2069/70,2012/13,Measles,2
Kapilbastu,Lumbini,Terai,Western,2069/70,2012/13,Diptheria,0
Kapilbastu,Lumbini,Terai,Western,2069/70,2012/13,Whooping Cough,136
Kapilbastu,Lumbini,Terai,Western,2069/70,2012/13,Neonatal Tetanus,12
Kapilbastu,Lumbini,Terai,Western,2069/70,2012/13,Tetanus,0
Kapilbastu,Lumbini,Terai,Western,2069/70,2012/13,Tuberculosis,454
Kapilbastu,Lumbini,Terai,Western,2069/70,2012/13,Acute Flacid Paralysis (AFP),8
Kapilbastu,Lumbini,Terai,Western,2069/70,2012/13,Rubella,8
Kapilbastu,Lumbini,Terai,Western,2069/70,2012/13,Mumps,235
Kapilbastu,Lumbini,Terai,Western,2069/70,2012/13,Chicken pox,22
Kapilbastu,Lumbini,Terai,Western,2069/70,2012/13,Hepatitis B,0
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Measles,5
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Diptheria,0
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Whooping Cough,0
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Neonatal Tetanus,0
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Tetanus,1
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Tuberculosis,114
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Acute Flacid Paralysis (AFP),4
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Rubella,1
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Mumps,327
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Chicken pox,154
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Hepatitis B,0
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Measles,0
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Diptheria,0
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Whooping Cough,0
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Neonatal Tetanus,0
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Tetanus,3
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Tuberculosis,297
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Acute Flacid Paralysis (AFP),4
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Rubella,3
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Mumps,400
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Chicken pox,231
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Hepatitis B,0
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Measles,4
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Diptheria,0
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Whooping Cough,15
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Neonatal Tetanus,1
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Tetanus,3
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Tuberculosis,161
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Acute Flacid Paralysis (AFP),1
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Rubella,0
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Mumps,424
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Chicken pox,109
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Hepatitis B,2
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Measles,16
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Diptheria,0
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Whooping Cough,19
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Neonatal Tetanus,0
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Tetanus,0
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Tuberculosis,212
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Acute Flacid Paralysis (AFP),4
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Rubella,0
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Mumps,319
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Chicken pox,135
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Hepatitis B,9
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Measles,5
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Diptheria,0
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Whooping Cough,0
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Neonatal Tetanus,0
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Tetanus,0
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Tuberculosis,44
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Acute Flacid Paralysis (AFP),0
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Rubella,0
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Mumps,265
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Chicken pox,395
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Hepatitis B,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Measles,10
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Diptheria,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Whooping Cough,2
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Neonatal Tetanus,1
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Tetanus,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Tuberculosis,1244
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Acute Flacid Paralysis (AFP),0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Rubella,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Mumps,1048
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Chicken pox,473
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Hepatitis B,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Measles,2
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Diptheria,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Whooping Cough,208
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Neonatal Tetanus,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Tetanus,2
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Tuberculosis,292
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Acute Flacid Paralysis (AFP),22
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Rubella,1
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Mumps,180
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Chicken pox,142
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Hepatitis B,23
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Measles,2
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Diptheria,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Whooping Cough,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Neonatal Tetanus,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Tetanus,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Tuberculosis,409
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Acute Flacid Paralysis (AFP),9
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Rubella,2
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Mumps,1102
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Chicken pox,970
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Hepatitis B,33
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Measles,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Diptheria,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Whooping Cough,3
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Neonatal Tetanus,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Tetanus,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Tuberculosis,325
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Acute Flacid Paralysis (AFP),0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Rubella,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Mumps,568
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Chicken pox,404
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Hepatitis B,1
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Measles,2
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Diptheria,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Whooping Cough,56
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Neonatal Tetanus,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Tetanus,1
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Tuberculosis,69
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Acute Flacid Paralysis (AFP),1
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Rubella,4
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Mumps,519
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Chicken pox,243
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Hepatitis B,2
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Measles,9
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Diptheria,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Whooping Cough,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Neonatal Tetanus,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Tetanus,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Tuberculosis,2
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Acute Flacid Paralysis (AFP),0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Rubella,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Mumps,192
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Chicken pox,83
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Hepatitis B,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Measles,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Diptheria,0
