Year BS,Year AD,District,zone,belt,region,Age group,Contraceptive,Number of people,Zone,Belt,Region
2070/71,2013/14,Taplejung,Mechi,Mountain,Eastern,>20 years,Depo,1899,Mechi,Mountain,Eastern
2070/71,2013/14,Taplejung,Mechi,Mountain,Eastern,<20 Years,IUD,7,Mechi,Mountain,Eastern
2070/71,2013/14,Taplejung,Mechi,Mountain,Eastern,>20 years,IUD,178,Mechi,Mountain,Eastern
2070/71,2013/14,Taplejung,Mechi,Mountain,Eastern,<20 Years,Implant,8,Mechi,Mountain,Eastern
2070/71,2013/14,Taplejung,Mechi,Mountain,Eastern,>20 years,Implant,172,Mechi,Mountain,Eastern
2070/71,2013/14,Panchthar,Mechi,Hill,Eastern,,Condom,1793,Mechi,Hill,Eastern
2070/71,2013/14,Panchthar,Mechi,Hill,Eastern,<20 Years,Pills,58,Mechi,Hill,Eastern
2070/71,2013/14,Panchthar,Mechi,Hill,Eastern,>20 years,Pills,696,Mechi,Hill,Eastern
2070/71,2013/14,Panchthar,Mechi,Hill,Eastern,<20 Years,Depo,204,Mechi,Hill,Eastern
2070/71,2013/14,Panchthar,Mechi,Hill,Eastern,>20 years,Depo,2158,Mechi,Hill,Eastern
2070/71,2013/14,Panchthar,Mechi,Hill,Eastern,<20 Years,IUD,1,Mechi,Hill,Eastern
2070/71,2013/14,Panchthar,Mechi,Hill,Eastern,>20 years,IUD,70,Mechi,Hill,Eastern
2070/71,2013/14,Panchthar,Mechi,Hill,Eastern,<20 Years,Implant,8,Mechi,Hill,Eastern
2070/71,2013/14,Panchthar,Mechi,Hill,Eastern,>20 years,Implant,354,Mechi,Hill,Eastern
2070/71,2013/14,Ilam,Mechi,Hill,Eastern,,Condom,1788,Mechi,Hill,Eastern
2070/71,2013/14,Ilam,Mechi,Hill,Eastern,<20 Years,Pills,113,Mechi,Hill,Eastern
2070/71,2013/14,Ilam,Mechi,Hill,Eastern,>20 years,Pills,927,Mechi,Hill,Eastern
2070/71,2013/14,Ilam,Mechi,Hill,Eastern,<20 Years,Depo,302,Mechi,Hill,Eastern
2070/71,2013/14,Ilam,Mechi,Hill,Eastern,>20 years,Depo,2572,Mechi,Hill,Eastern
2070/71,2013/14,Ilam,Mechi,Hill,Eastern,<20 Years,IUD,108,Mechi,Hill,Eastern
2070/71,2013/14,Ilam,Mechi,Hill,Eastern,>20 years,IUD,311,Mechi,Hill,Eastern
2070/71,2013/14,Ilam,Mechi,Hill,Eastern,<20 Years,Implant,10,Mechi,Hill,Eastern
2070/71,2013/14,Ilam,Mechi,Hill,Eastern,>20 years,Implant,433,Mechi,Hill,Eastern
2070/71,2013/14,Jhapa,Mechi,Terai,Eastern,,Condom,3477,Mechi,Terai,Eastern
2070/71,2013/14,Jhapa,Mechi,Terai,Eastern,<20 Years,Pills,291,Mechi,Terai,Eastern
2070/71,2013/14,Jhapa,Mechi,Terai,Eastern,>20 years,Pills,3514,Mechi,Terai,Eastern
2070/71,2013/14,Jhapa,Mechi,Terai,Eastern,<20 Years,Depo,545,Mechi,Terai,Eastern
2070/71,2013/14,Jhapa,Mechi,Terai,Eastern,>20 years,Depo,5967,Mechi,Terai,Eastern
2070/71,2013/14,Jhapa,Mechi,Terai,Eastern,<20 Years,IUD,5,Mechi,Terai,Eastern
2070/71,2013/14,Jhapa,Mechi,Terai,Eastern,>20 years,IUD,278,Mechi,Terai,Eastern
2070/71,2013/14,Jhapa,Mechi,Terai,Eastern,<20 Years,Implant,28,Mechi,Terai,Eastern
2070/71,2013/14,Jhapa,Mechi,Terai,Eastern,>20 years,Implant,1084,Mechi,Terai,Eastern
2070/71,2013/14,Morang,Kosi,Terai,Eastern,,Condom,3945,Kosi,Terai,Eastern
2070/71,2013/14,Morang,Kosi,Terai,Eastern,<20 Years,Pills,140,Kosi,Terai,Eastern
2070/71,2013/14,Morang,Kosi,Terai,Eastern,>20 years,Pills,1996,Kosi,Terai,Eastern
2070/71,2013/14,Morang,Kosi,Terai,Eastern,<20 Years,Depo,495,Kosi,Terai,Eastern
2070/71,2013/14,Morang,Kosi,Terai,Eastern,>20 years,Depo,5997,Kosi,Terai,Eastern
2070/71,2013/14,Morang,Kosi,Terai,Eastern,<20 Years,IUD,76,Kosi,Terai,Eastern
2070/71,2013/14,Morang,Kosi,Terai,Eastern,>20 years,IUD,1545,Kosi,Terai,Eastern
2070/71,2013/14,Morang,Kosi,Terai,Eastern,<20 Years,Implant,21,Kosi,Terai,Eastern
2070/71,2013/14,Morang,Kosi,Terai,Eastern,>20 years,Implant,1009,Kosi,Terai,Eastern
2070/71,2013/14,Sunsari,Kosi,Terai,Eastern,,Condom,3493,Kosi,Terai,Eastern
2070/71,2013/14,Sunsari,Kosi,Terai,Eastern,<20 Years,Pills,217,Kosi,Terai,Eastern
2070/71,2013/14,Sunsari,Kosi,Terai,Eastern,>20 years,Pills,2332,Kosi,Terai,Eastern
2070/71,2013/14,Sunsari,Kosi,Terai,Eastern,<20 Years,Depo,264,Kosi,Terai,Eastern
2070/71,2013/14,Sunsari,Kosi,Terai,Eastern,>20 years,Depo,5236,Kosi,Terai,Eastern
2070/71,2013/14,Sunsari,Kosi,Terai,Eastern,<20 Years,IUD,19,Kosi,Terai,Eastern
2070/71,2013/14,Sunsari,Kosi,Terai,Eastern,>20 years,IUD,1525,Kosi,Terai,Eastern
2070/71,2013/14,Sunsari,Kosi,Terai,Eastern,<20 Years,Implant,15,Kosi,Terai,Eastern
2070/71,2013/14,Sunsari,Kosi,Terai,Eastern,>20 years,Implant,923,Kosi,Terai,Eastern
2070/71,2013/14,Dhankuta,Kosi,Hill,Eastern,,Condom,1320,Kosi,Hill,Eastern
2070/71,2013/14,Dhankuta,Kosi,Hill,Eastern,<20 Years,Pills,41,Kosi,Hill,Eastern
2070/71,2013/14,Dhankuta,Kosi,Hill,Eastern,>20 years,Pills,685,Kosi,Hill,Eastern
2070/71,2013/14,Dhankuta,Kosi,Hill,Eastern,<20 Years,Depo,122,Kosi,Hill,Eastern
2070/71,2013/14,Dhankuta,Kosi,Hill,Eastern,>20 years,Depo,1783,Kosi,Hill,Eastern
2070/71,2013/14,Dhankuta,Kosi,Hill,Eastern,<20 Years,IUD,1,Kosi,Hill,Eastern
2070/71,2013/14,Dhankuta,Kosi,Hill,Eastern,>20 years,IUD,50,Kosi,Hill,Eastern
2070/71,2013/14,Dhankuta,Kosi,Hill,Eastern,<20 Years,Implant,9,Kosi,Hill,Eastern
2070/71,2013/14,Dhankuta,Kosi,Hill,Eastern,>20 years,Implant,220,Kosi,Hill,Eastern
2070/71,2013/14,Terhathum,Kosi,Hill,Eastern,,Condom,1097,Kosi,Hill,Eastern
2070/71,2013/14,Terhathum,Kosi,Hill,Eastern,<20 Years,Pills,39,Kosi,Hill,Eastern
2070/71,2013/14,Terhathum,Kosi,Hill,Eastern,>20 years,Pills,409,Kosi,Hill,Eastern
2070/71,2013/14,Terhathum,Kosi,Hill,Eastern,<20 Years,Depo,109,Kosi,Hill,Eastern
2070/71,2013/14,Terhathum,Kosi,Hill,Eastern,>20 years,Depo,1075,Kosi,Hill,Eastern
2070/71,2013/14,Terhathum,Kosi,Hill,Eastern,<20 Years,IUD,2,Kosi,Hill,Eastern
2070/71,2013/14,Terhathum,Kosi,Hill,Eastern,>20 years,IUD,59,Kosi,Hill,Eastern
2070/71,2013/14,Terhathum,Kosi,Hill,Eastern,<20 Years,Implant,0,Kosi,Hill,Eastern
2070/71,2013/14,Terhathum,Kosi,Hill,Eastern,>20 years,Implant,89,Kosi,Hill,Eastern
2070/71,2013/14,Sankhuwasabha,Kosi,Mountain,Eastern,,Condom,1042,Kosi,Mountain,Eastern
2070/71,2013/14,Sankhuwasabha,Kosi,Mountain,Eastern,<20 Years,Pills,56,Kosi,Mountain,Eastern
2070/71,2013/14,Sankhuwasabha,Kosi,Mountain,Eastern,>20 years,Pills,697,Kosi,Mountain,Eastern
2070/71,2013/14,Sankhuwasabha,Kosi,Mountain,Eastern,<20 Years,Depo,252,Kosi,Mountain,Eastern
2070/71,2013/14,Sankhuwasabha,Kosi,Mountain,Eastern,>20 years,Depo,2003,Kosi,Mountain,Eastern
2070/71,2013/14,Sankhuwasabha,Kosi,Mountain,Eastern,<20 Years,IUD,0,Kosi,Mountain,Eastern
2070/71,2013/14,Sankhuwasabha,Kosi,Mountain,Eastern,>20 years,IUD,253,Kosi,Mountain,Eastern
2070/71,2013/14,Sankhuwasabha,Kosi,Mountain,Eastern,<20 Years,Implant,9,Kosi,Mountain,Eastern
2070/71,2013/14,Sankhuwasabha,Kosi,Mountain,Eastern,>20 years,Implant,165,Kosi,Mountain,Eastern
2070/71,2013/14,Bhojpur,Kosi,Hill,Eastern,,Condom,1174,Kosi,Hill,Eastern
2070/71,2013/14,Bhojpur,Kosi,Hill,Eastern,<20 Years,Pills,669,Kosi,Hill,Eastern
2070/71,2013/14,Bhojpur,Kosi,Hill,Eastern,>20 years,Pills,1095,Kosi,Hill,Eastern
2070/71,2013/14,Bhojpur,Kosi,Hill,Eastern,<20 Years,Depo,339,Kosi,Hill,Eastern
2070/71,2013/14,Bhojpur,Kosi,Hill,Eastern,>20 years,Depo,1574,Kosi,Hill,Eastern
2070/71,2013/14,Bhojpur,Kosi,Hill,Eastern,<20 Years,IUD,98,Kosi,Hill,Eastern
2070/71,2013/14,Bhojpur,Kosi,Hill,Eastern,>20 years,IUD,54,Kosi,Hill,Eastern
2070/71,2013/14,Bhojpur,Kosi,Hill,Eastern,<20 Years,Implant,3,Kosi,Hill,Eastern
2070/71,2013/14,Bhojpur,Kosi,Hill,Eastern,>20 years,Implant,140,Kosi,Hill,Eastern
2070/71,2013/14,Solukhumbu,Sagarmatha,Mountain,Eastern,,Condom,1041,Sagarmatha,Mountain,Eastern
2070/71,2013/14,Solukhumbu,Sagarmatha,Mountain,Eastern,<20 Years,Pills,71,Sagarmatha,Mountain,Eastern
2070/71,2013/14,Solukhumbu,Sagarmatha,Mountain,Eastern,>20 years,Pills,828,Sagarmatha,Mountain,Eastern
2070/71,2013/14,Solukhumbu,Sagarmatha,Mountain,Eastern,<20 Years,Depo,426,Sagarmatha,Mountain,Eastern
2070/71,2013/14,Solukhumbu,Sagarmatha,Mountain,Eastern,>20 years,Depo,2368,Sagarmatha,Mountain,Eastern
2070/71,2013/14,Solukhumbu,Sagarmatha,Mountain,Eastern,<20 Years,IUD,0,Sagarmatha,Mountain,Eastern
2070/71,2013/14,Solukhumbu,Sagarmatha,Mountain,Eastern,>20 years,IUD,35,Sagarmatha,Mountain,Eastern
2070/71,2013/14,Solukhumbu,Sagarmatha,Mountain,Eastern,<20 Years,Implant,7,Sagarmatha,Mountain,Eastern
2070/71,2013/14,Solukhumbu,Sagarmatha,Mountain,Eastern,>20 years,Implant,180,Sagarmatha,Mountain,Eastern
2070/71,2013/14,Okhaldhunga,Sagarmatha,Hill,Eastern,,Condom,861,Sagarmatha,Hill,Eastern
2070/71,2013/14,Okhaldhunga,Sagarmatha,Hill,Eastern,<20 Years,Pills,106,Sagarmatha,Hill,Eastern
2070/71,2013/14,Okhaldhunga,Sagarmatha,Hill,Eastern,>20 years,Pills,951,Sagarmatha,Hill,Eastern
2070/71,2013/14,Okhaldhunga,Sagarmatha,Hill,Eastern,<20 Years,Depo,202,Sagarmatha,Hill,Eastern
2070/71,2013/14,Okhaldhunga,Sagarmatha,Hill,Eastern,>20 years,Depo,2167,Sagarmatha,Hill,Eastern
2070/71,2013/14,Okhaldhunga,Sagarmatha,Hill,Eastern,<20 Years,IUD,0,Sagarmatha,Hill,Eastern
2070/71,2013/14,Okhaldhunga,Sagarmatha,Hill,Eastern,>20 years,IUD,2,Sagarmatha,Hill,Eastern
2070/71,2013/14,Okhaldhunga,Sagarmatha,Hill,Eastern,<20 Years,Implant,4,Sagarmatha,Hill,Eastern
2070/71,2013/14,Okhaldhunga,Sagarmatha,Hill,Eastern,>20 years,Implant,215,Sagarmatha,Hill,Eastern
2070/71,2013/14,Khotang,Sagarmatha,Hill,Eastern,,Condom,1297,Sagarmatha,Hill,Eastern
2070/71,2013/14,Khotang,Sagarmatha,Hill,Eastern,<20 Years,Pills,85,Sagarmatha,Hill,Eastern
2070/71,2013/14,Khotang,Sagarmatha,Hill,Eastern,>20 years,Pills,917,Sagarmatha,Hill,Eastern
2070/71,2013/14,Khotang,Sagarmatha,Hill,Eastern,<20 Years,Depo,161,Sagarmatha,Hill,Eastern
2070/71,2013/14,Khotang,Sagarmatha,Hill,Eastern,>20 years,Depo,1683,Sagarmatha,Hill,Eastern
2070/71,2013/14,Khotang,Sagarmatha,Hill,Eastern,<20 Years,IUD,0,Sagarmatha,Hill,Eastern
2070/71,2013/14,Khotang,Sagarmatha,Hill,Eastern,>20 years,IUD,13,Sagarmatha,Hill,Eastern
2070/71,2013/14,Khotang,Sagarmatha,Hill,Eastern,<20 Years,Implant,2,Sagarmatha,Hill,Eastern
2070/71,2013/14,Khotang,Sagarmatha,Hill,Eastern,>20 years,Implant,225,Sagarmatha,Hill,Eastern
2070/71,2013/14,Udayapur,Sagarmatha,Hill,Eastern,,Condom,1075,Sagarmatha,Hill,Eastern
2070/71,2013/14,Udayapur,Sagarmatha,Hill,Eastern,<20 Years,Pills,103,Sagarmatha,Hill,Eastern
2070/71,2013/14,Udayapur,Sagarmatha,Hill,Eastern,>20 years,Pills,1282,Sagarmatha,Hill,Eastern
2070/71,2013/14,Udayapur,Sagarmatha,Hill,Eastern,<20 Years,Depo,246,Sagarmatha,Hill,Eastern
2070/71,2013/14,Udayapur,Sagarmatha,Hill,Eastern,>20 years,Depo,3836,Sagarmatha,Hill,Eastern
2070/71,2013/14,Udayapur,Sagarmatha,Hill,Eastern,<20 Years,IUD,3,Sagarmatha,Hill,Eastern
2070/71,2013/14,Udayapur,Sagarmatha,Hill,Eastern,>20 years,IUD,227,Sagarmatha,Hill,Eastern
2070/71,2013/14,Udayapur,Sagarmatha,Hill,Eastern,<20 Years,Implant,3,Sagarmatha,Hill,Eastern
2070/71,2013/14,Udayapur,Sagarmatha,Hill,Eastern,>20 years,Implant,190,Sagarmatha,Hill,Eastern
2070/71,2013/14,Saptari,Sagarmatha,Terai,Eastern,,Condom,5549,Sagarmatha,Terai,Eastern
2070/71,2013/14,Saptari,Sagarmatha,Terai,Eastern,<20 Years,Pills,120,Sagarmatha,Terai,Eastern
2070/71,2013/14,Saptari,Sagarmatha,Terai,Eastern,>20 years,Pills,4197,Sagarmatha,Terai,Eastern
2070/71,2013/14,Saptari,Sagarmatha,Terai,Eastern,<20 Years,Depo,109,Sagarmatha,Terai,Eastern
2070/71,2013/14,Saptari,Sagarmatha,Terai,Eastern,>20 years,Depo,5657,Sagarmatha,Terai,Eastern
2070/71,2013/14,Saptari,Sagarmatha,Terai,Eastern,<20 Years,IUD,5,Sagarmatha,Terai,Eastern
2070/71,2013/14,Saptari,Sagarmatha,Terai,Eastern,>20 years,IUD,121,Sagarmatha,Terai,Eastern
2070/71,2013/14,Saptari,Sagarmatha,Terai,Eastern,<20 Years,Implant,22,Sagarmatha,Terai,Eastern
2070/71,2013/14,Saptari,Sagarmatha,Terai,Eastern,>20 years,Implant,783,Sagarmatha,Terai,Eastern
2070/71,2013/14,Siraha,Sagarmatha,Terai,Eastern,,Condom,4566,Sagarmatha,Terai,Eastern
2070/71,2013/14,Siraha,Sagarmatha,Terai,Eastern,<20 Years,Pills,42,Sagarmatha,Terai,Eastern
2070/71,2013/14,Siraha,Sagarmatha,Terai,Eastern,>20 years,Pills,1761,Sagarmatha,Terai,Eastern
2070/71,2013/14,Siraha,Sagarmatha,Terai,Eastern,<20 Years,Depo,103,Sagarmatha,Terai,Eastern
2070/71,2013/14,Siraha,Sagarmatha,Terai,Eastern,>20 years,Depo,4324,Sagarmatha,Terai,Eastern
2070/71,2013/14,Siraha,Sagarmatha,Terai,Eastern,<20 Years,IUD,7,Sagarmatha,Terai,Eastern
2070/71,2013/14,Siraha,Sagarmatha,Terai,Eastern,>20 years,IUD,1094,Sagarmatha,Terai,Eastern
2070/71,2013/14,Siraha,Sagarmatha,Terai,Eastern,<20 Years,Implant,1,Sagarmatha,Terai,Eastern
2070/71,2013/14,Siraha,Sagarmatha,Terai,Eastern,>20 years,Implant,147,Sagarmatha,Terai,Eastern
2070/71,2013/14,Dhanusa,Janakpur,Terai,Central,,Condom,4361,Janakpur,Terai,Central
2070/71,2013/14,Dhanusa,Janakpur,Terai,Central,<20 Years,Pills,110,Janakpur,Terai,Central
2070/71,2013/14,Dhanusa,Janakpur,Terai,Central,>20 years,Pills,1736,Janakpur,Terai,Central
2070/71,2013/14,Dhanusa,Janakpur,Terai,Central,<20 Years,Depo,252,Janakpur,Terai,Central
2070/71,2013/14,Dhanusa,Janakpur,Terai,Central,>20 years,Depo,4698,Janakpur,Terai,Central
2070/71,2013/14,Dhanusa,Janakpur,Terai,Central,<20 Years,IUD,21,Janakpur,Terai,Central
2070/71,2013/14,Dhanusa,Janakpur,Terai,Central,>20 years,IUD,1038,Janakpur,Terai,Central
2070/71,2013/14,Dhanusa,Janakpur,Terai,Central,<20 Years,Implant,15,Janakpur,Terai,Central
2070/71,2013/14,Dhanusa,Janakpur,Terai,Central,>20 years,Implant,238,Janakpur,Terai,Central
2070/71,2013/14,Mahottari,Janakpur,Terai,Central,,Condom,4117,Janakpur,Terai,Central
2070/71,2013/14,Mahottari,Janakpur,Terai,Central,<20 Years,Pills,118,Janakpur,Terai,Central
2070/71,2013/14,Mahottari,Janakpur,Terai,Central,>20 years,Pills,1584,Janakpur,Terai,Central
2070/71,2013/14,Mahottari,Janakpur,Terai,Central,<20 Years,Depo,297,Janakpur,Terai,Central
2070/71,2013/14,Mahottari,Janakpur,Terai,Central,>20 years,Depo,4055,Janakpur,Terai,Central
2070/71,2013/14,Mahottari,Janakpur,Terai,Central,<20 Years,IUD,8,Janakpur,Terai,Central
2070/71,2013/14,Mahottari,Janakpur,Terai,Central,>20 years,IUD,609,Janakpur,Terai,Central
2070/71,2013/14,Mahottari,Janakpur,Terai,Central,<20 Years,Implant,1,Janakpur,Terai,Central
2070/71,2013/14,Mahottari,Janakpur,Terai,Central,>20 years,Implant,107,Janakpur,Terai,Central
2070/71,2013/14,Sarlahi,Janakpur,Terai,Central,,Condom,2890,Janakpur,Terai,Central
2070/71,2013/14,Sarlahi,Janakpur,Terai,Central,<20 Years,Pills,441,Janakpur,Terai,Central
2070/71,2013/14,Sarlahi,Janakpur,Terai,Central,>20 years,Pills,2043,Janakpur,Terai,Central
2070/71,2013/14,Sarlahi,Janakpur,Terai,Central,<20 Years,Depo,585,Janakpur,Terai,Central
2070/71,2013/14,Sarlahi,Janakpur,Terai,Central,>20 years,Depo,3470,Janakpur,Terai,Central
2070/71,2013/14,Sarlahi,Janakpur,Terai,Central,<20 Years,IUD,16,Janakpur,Terai,Central
2070/71,2013/14,Sarlahi,Janakpur,Terai,Central,>20 years,IUD,1785,Janakpur,Terai,Central
2070/71,2013/14,Sarlahi,Janakpur,Terai,Central,<20 Years,Implant,5,Janakpur,Terai,Central
2070/71,2013/14,Sarlahi,Janakpur,Terai,Central,>20 years,Implant,1177,Janakpur,Terai,Central
2070/71,2013/14,Sindhuli,Janakpur,Hill,Central,,Condom,1529,Janakpur,Hill,Central
2070/71,2013/14,Sindhuli,Janakpur,Hill,Central,<20 Years,Pills,125,Janakpur,Hill,Central
2070/71,2013/14,Sindhuli,Janakpur,Hill,Central,>20 years,Pills,806,Janakpur,Hill,Central
2070/71,2013/14,Sindhuli,Janakpur,Hill,Central,<20 Years,Depo,102,Janakpur,Hill,Central
2070/71,2013/14,Sindhuli,Janakpur,Hill,Central,>20 years,Depo,1689,Janakpur,Hill,Central
2070/71,2013/14,Sindhuli,Janakpur,Hill,Central,<20 Years,IUD,3,Janakpur,Hill,Central
2070/71,2013/14,Sindhuli,Janakpur,Hill,Central,>20 years,IUD,473,Janakpur,Hill,Central
2070/71,2013/14,Sindhuli,Janakpur,Hill,Central,<20 Years,Implant,3,Janakpur,Hill,Central
2070/71,2013/14,Sindhuli,Janakpur,Hill,Central,>20 years,Implant,292,Janakpur,Hill,Central
2070/71,2013/14,Ramechhap,Janakpur,Hill,Central,,Condom,980,Janakpur,Hill,Central
2070/71,2013/14,Ramechhap,Janakpur,Hill,Central,<20 Years,Pills,12,Janakpur,Hill,Central
2070/71,2013/14,Ramechhap,Janakpur,Hill,Central,>20 years,Pills,272,Janakpur,Hill,Central
2070/71,2013/14,Ramechhap,Janakpur,Hill,Central,<20 Years,Depo,103,Janakpur,Hill,Central
2070/71,2013/14,Ramechhap,Janakpur,Hill,Central,>20 years,Depo,1297,Janakpur,Hill,Central
2070/71,2013/14,Ramechhap,Janakpur,Hill,Central,<20 Years,IUD,40,Janakpur,Hill,Central
2070/71,2013/14,Ramechhap,Janakpur,Hill,Central,>20 years,IUD,106,Janakpur,Hill,Central
2070/71,2013/14,Ramechhap,Janakpur,Hill,Central,<20 Years,Implant,9,Janakpur,Hill,Central
2070/71,2013/14,Ramechhap,Janakpur,Hill,Central,>20 years,Implant,286,Janakpur,Hill,Central
2070/71,2013/14,Dolakha,Janakpur,Mountain,Central,,Condom,1618,Janakpur,Mountain,Central
2070/71,2013/14,Dolakha,Janakpur,Mountain,Central,<20 Years,Pills,107,Janakpur,Mountain,Central
2070/71,2013/14,Dolakha,Janakpur,Mountain,Central,>20 years,Pills,966,Janakpur,Mountain,Central
2070/71,2013/14,Dolakha,Janakpur,Mountain,Central,<20 Years,Depo,248,Janakpur,Mountain,Central
2070/71,2013/14,Dolakha,Janakpur,Mountain,Central,>20 years,Depo,2859,Janakpur,Mountain,Central
2070/71,2013/14,Dolakha,Janakpur,Mountain,Central,<20 Years,IUD,54,Janakpur,Mountain,Central
2070/71,2013/14,Dolakha,Janakpur,Mountain,Central,>20 years,IUD,50,Janakpur,Mountain,Central
2070/71,2013/14,Dolakha,Janakpur,Mountain,Central,<20 Years,Implant,1,Janakpur,Mountain,Central
2070/71,2013/14,Dolakha,Janakpur,Mountain,Central,>20 years,Implant,318,Janakpur,Mountain,Central
2070/71,2013/14,Sindhupalchok,Bagmati,Mountain,Central,,Condom,1381,Bagmati,Mountain,Central
2070/71,2013/14,Sindhupalchok,Bagmati,Mountain,Central,<20 Years,Pills,45,Bagmati,Mountain,Central
2070/71,2013/14,Sindhupalchok,Bagmati,Mountain,Central,>20 years,Pills,641,Bagmati,Mountain,Central
2070/71,2013/14,Sindhupalchok,Bagmati,Mountain,Central,<20 Years,Depo,168,Bagmati,Mountain,Central
2070/71,2013/14,Sindhupalchok,Bagmati,Mountain,Central,>20 years,Depo,2037,Bagmati,Mountain,Central
2070/71,2013/14,Sindhupalchok,Bagmati,Mountain,Central,<20 Years,IUD,29,Bagmati,Mountain,Central
2070/71,2013/14,Sindhupalchok,Bagmati,Mountain,Central,>20 years,IUD,983,Bagmati,Mountain,Central
2070/71,2013/14,Sindhupalchok,Bagmati,Mountain,Central,<20 Years,Implant,37,Bagmati,Mountain,Central
2070/71,2013/14,Sindhupalchok,Bagmati,Mountain,Central,>20 years,Implant,1038,Bagmati,Mountain,Central
2070/71,2013/14,Kavre,Bagmati,Hill,Central,,Condom,2965,Bagmati,Hill,Central
2070/71,2013/14,Kavre,Bagmati,Hill,Central,<20 Years,Pills,70,Bagmati,Hill,Central
2070/71,2013/14,Kavre,Bagmati,Hill,Central,>20 years,Pills,902,Bagmati,Hill,Central
2070/71,2013/14,Kavre,Bagmati,Hill,Central,<20 Years,Depo,297,Bagmati,Hill,Central
2070/71,2013/14,Kavre,Bagmati,Hill,Central,>20 years,Depo,2698,Bagmati,Hill,Central
2070/71,2013/14,Kavre,Bagmati,Hill,Central,<20 Years,IUD,43,Bagmati,Hill,Central
2070/71,2013/14,Kavre,Bagmati,Hill,Central,>20 years,IUD,708,Bagmati,Hill,Central
2070/71,2013/14,Kavre,Bagmati,Hill,Central,<20 Years,Implant,68,Bagmati,Hill,Central
2070/71,2013/14,Kavre,Bagmati,Hill,Central,>20 years,Implant,2516,Bagmati,Hill,Central
2070/71,2013/14,Lalitpur,Bagmati,Hill,Central,,Condom,1851,Bagmati,Hill,Central
2070/71,2013/14,Lalitpur,Bagmati,Hill,Central,<20 Years,Pills,0,Bagmati,Hill,Central
2070/71,2013/14,Lalitpur,Bagmati,Hill,Central,>20 years,Pills,821,Bagmati,Hill,Central
2070/71,2013/14,Lalitpur,Bagmati,Hill,Central,<20 Years,Depo,0,Bagmati,Hill,Central
2070/71,2013/14,Lalitpur,Bagmati,Hill,Central,>20 years,Depo,2228,Bagmati,Hill,Central
2070/71,2013/14,Lalitpur,Bagmati,Hill,Central,<20 Years,IUD,0,Bagmati,Hill,Central
2070/71,2013/14,Lalitpur,Bagmati,Hill,Central,>20 years,IUD,116,Bagmati,Hill,Central
2070/71,2013/14,Lalitpur,Bagmati,Hill,Central,<20 Years,Implant,0,Bagmati,Hill,Central
2070/71,2013/14,Lalitpur,Bagmati,Hill,Central,>20 years,Implant,457,Bagmati,Hill,Central
2070/71,2013/14,Bhaktapur,Bagmati,Hill,Central,,Condom,980,Bagmati,Hill,Central
2070/71,2013/14,Bhaktapur,Bagmati,Hill,Central,<20 Years,Pills,13,Bagmati,Hill,Central
2070/71,2013/14,Bhaktapur,Bagmati,Hill,Central,>20 years,Pills,742,Bagmati,Hill,Central
2070/71,2013/14,Bhaktapur,Bagmati,Hill,Central,<20 Years,Depo,133,Bagmati,Hill,Central
2070/71,2013/14,Bhaktapur,Bagmati,Hill,Central,>20 years,Depo,2509,Bagmati,Hill,Central
2070/71,2013/14,Bhaktapur,Bagmati,Hill,Central,<20 Years,IUD,11,Bagmati,Hill,Central
2070/71,2013/14,Bhaktapur,Bagmati,Hill,Central,>20 years,IUD,869,Bagmati,Hill,Central
2070/71,2013/14,Bhaktapur,Bagmati,Hill,Central,<20 Years,Implant,4,Bagmati,Hill,Central
2070/71,2013/14,Bhaktapur,Bagmati,Hill,Central,>20 years,Implant,401,Bagmati,Hill,Central
2070/71,2013/14,Kathmandu,Bagmati,Hill,Central,,Condom,4275,Bagmati,Hill,Central
2070/71,2013/14,Kathmandu,Bagmati,Hill,Central,<20 Years,Pills,365,Bagmati,Hill,Central
2070/71,2013/14,Kathmandu,Bagmati,Hill,Central,>20 years,Pills,4429,Bagmati,Hill,Central
2070/71,2013/14,Kathmandu,Bagmati,Hill,Central,<20 Years,Depo,978,Bagmati,Hill,Central
2070/71,2013/14,Kathmandu,Bagmati,Hill,Central,>20 years,Depo,9070,Bagmati,Hill,Central
2070/71,2013/14,Kathmandu,Bagmati,Hill,Central,<20 Years,IUD,39,Bagmati,Hill,Central
2070/71,2013/14,Kathmandu,Bagmati,Hill,Central,>20 years,IUD,2879,Bagmati,Hill,Central
2070/71,2013/14,Kathmandu,Bagmati,Hill,Central,<20 Years,Implant,78,Bagmati,Hill,Central
2070/71,2013/14,Kathmandu,Bagmati,Hill,Central,>20 years,Implant,2572,Bagmati,Hill,Central
2070/71,2013/14,Nuwakot,Bagmati,Hill,Central,,Condom,1412,Bagmati,Hill,Central
2070/71,2013/14,Nuwakot,Bagmati,Hill,Central,<20 Years,Pills,218,Bagmati,Hill,Central
2070/71,2013/14,Nuwakot,Bagmati,Hill,Central,>20 years,Pills,1213,Bagmati,Hill,Central
2070/71,2013/14,Nuwakot,Bagmati,Hill,Central,<20 Years,Depo,341,Bagmati,Hill,Central
2070/71,2013/14,Nuwakot,Bagmati,Hill,Central,>20 years,Depo,2987,Bagmati,Hill,Central
2070/71,2013/14,Nuwakot,Bagmati,Hill,Central,<20 Years,IUD,49,Bagmati,Hill,Central
2070/71,2013/14,Nuwakot,Bagmati,Hill,Central,>20 years,IUD,596,Bagmati,Hill,Central
