District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub- Indicator,Value
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/2014,DPT-Hep B-Hib2,,2356
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/2014,DPT-Hep B-Hib3,,2328
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/2014,Polio 1,,2369
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/2014,Polio 2,,2356
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/2014,Polio 3,,2328
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/2014,Measles 9-11 months,,2347
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/2014,Measles 12-23 months,,51
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/2014,Japnese Encephalitis,,0
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/2014,TT Pregnant Women,TT 1,1235
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/2014,TT Pregnant Women,TT 2,1281
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/2014,TT Pregnant Women,TT 2+,1262
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/2014,TT Total,TT 2+,3778
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/2014,BCG,,2691
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/2014,DPT-Hep B-Hib1,,3002
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/2014,DPT-Hep B-Hib2,,2949
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/2014,DPT-Hep B-Hib3,,2948
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/2014,Polio 1,,3007
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/2014,Polio 2,,2949
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/2014,Polio 3,,2947
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/2014,Measles 9-11 months,,2830
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/2014,Measles 12-23 months,,24
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/2014,Japnese Encephalitis,,0
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/2014,TT Pregnant Women,TT 1,512
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/2014,TT Pregnant Women,TT 2,1413
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/2014,TT Pregnant Women,TT 2+,1888
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/2014,TT Total,TT 2+,3813
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/2014,BCG,,5889
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/2014,DPT-Hep B-Hib1,,5786
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/2014,DPT-Hep B-Hib2,,5635
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/2014,DPT-Hep B-Hib3,,5565
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/2014,Polio 1,,5786
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/2014,Polio 2,,5635
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/2014,Polio 3,,5565
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/2014,Measles 9-11 months,,5429
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/2014,Measles 12-23 months,,70
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/2014,Japnese Encephalitis,,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/2014,TT Pregnant Women,TT 1,4097
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/2014,TT Pregnant Women,TT 2,3593
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/2014,TT Pregnant Women,TT 2+,1224
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/2014,TT Total,TT 2+,8914
Gulmi,Lumbini,Hill,Western,2070/71,2013/2014,BCG,,6298
Gulmi,Lumbini,Hill,Western,2070/71,2013/2014,DPT-Hep B-Hib1,,6635
Gulmi,Lumbini,Hill,Western,2070/71,2013/2014,DPT-Hep B-Hib2,,5875
Gulmi,Lumbini,Hill,Western,2070/71,2013/2014,DPT-Hep B-Hib3,,5901
Gulmi,Lumbini,Hill,Western,2070/71,2013/2014,Polio 1,,6635
Gulmi,Lumbini,Hill,Western,2070/71,2013/2014,Polio 2,,5875
Gulmi,Lumbini,Hill,Western,2070/71,2013/2014,Polio 3,,5901
Gulmi,Lumbini,Hill,Western,2070/71,2013/2014,Measles 9-11 months,,5757
Gulmi,Lumbini,Hill,Western,2070/71,2013/2014,Measles 12-23 months,,36
Gulmi,Lumbini,Hill,Western,2070/71,2013/2014,Japnese Encephalitis,,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/2014,TT Pregnant Women,TT 1,1798
Gulmi,Lumbini,Hill,Western,2070/71,2013/2014,TT Pregnant Women,TT 2,3073
Gulmi,Lumbini,Hill,Western,2070/71,2013/2014,TT Pregnant Women,TT 2+,4292
Gulmi,Lumbini,Hill,Western,2070/71,2013/2014,TT Total,TT 2+,9163
Palpa,Lumbini,Hill,Western,2070/71,2013/2014,BCG,,6763
Palpa,Lumbini,Hill,Western,2070/71,2013/2014,DPT-Hep B-Hib1,,5484
Palpa,Lumbini,Hill,Western,2070/71,2013/2014,DPT-Hep B-Hib2,,5424
Palpa,Lumbini,Hill,Western,2070/71,2013/2014,DPT-Hep B-Hib3,,5322
Palpa,Lumbini,Hill,Western,2070/71,2013/2014,Polio 1,,5484
Palpa,Lumbini,Hill,Western,2070/71,2013/2014,Polio 2,,5424
Palpa,Lumbini,Hill,Western,2070/71,2013/2014,Polio 3,,5322
Palpa,Lumbini,Hill,Western,2070/71,2013/2014,Measles 9-11 months,,5180
Palpa,Lumbini,Hill,Western,2070/71,2013/2014,Measles 12-23 months,,34
Palpa,Lumbini,Hill,Western,2070/71,2013/2014,Japnese Encephalitis,,4712
Palpa,Lumbini,Hill,Western,2070/71,2013/2014,TT Pregnant Women,TT 1,687
Palpa,Lumbini,Hill,Western,2070/71,2013/2014,TT Pregnant Women,TT 2,879
Palpa,Lumbini,Hill,Western,2070/71,2013/2014,TT Pregnant Women,TT 2+,4448
Palpa,Lumbini,Hill,Western,2070/71,2013/2014,TT Total,TT 2+,6014
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/2014,BCG,,12375
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/2014,DPT-Hep B-Hib1,,13315
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/2014,DPT-Hep B-Hib2,,13276
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/2014,DPT-Hep B-Hib3,,12989
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/2014,Polio 1,,13315
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/2014,Polio 2,,13276
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/2014,Polio 3,,12989
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/2014,Measles 9-11 months,,13056
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/2014,Measles 12-23 months,,99
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/2014,Japnese Encephalitis,,10317
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/2014,TT Pregnant Women,TT 1,5668
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/2014,TT Pregnant Women,TT 2,6873
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/2014,TT Pregnant Women,TT 2+,6411
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/2014,TT Total,TT 2+,18952
Rupandehi,Lumbini,Terai,Western,2070/71,2013/2014,BCG,,26103
Rupandehi,Lumbini,Terai,Western,2070/71,2013/2014,DPT-Hep B-Hib1,,20904
Rupandehi,Lumbini,Terai,Western,2070/71,2013/2014,DPT-Hep B-Hib2,,20835
Rupandehi,Lumbini,Terai,Western,2070/71,2013/2014,DPT-Hep B-Hib3,,21074
Rupandehi,Lumbini,Terai,Western,2070/71,2013/2014,Polio 1,,20904
Rupandehi,Lumbini,Terai,Western,2070/71,2013/2014,Polio 2,,20835
Rupandehi,Lumbini,Terai,Western,2070/71,2013/2014,Polio 3,,21074
Rupandehi,Lumbini,Terai,Western,2070/71,2013/2014,Measles 9-11 months,,20041
Rupandehi,Lumbini,Terai,Western,2070/71,2013/2014,Measles 12-23 months,,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/2014,Japnese Encephalitis,,15768
Rupandehi,Lumbini,Terai,Western,2070/71,2013/2014,TT Pregnant Women,TT 1,11966
Rupandehi,Lumbini,Terai,Western,2070/71,2013/2014,TT Pregnant Women,TT 2,10872
Rupandehi,Lumbini,Terai,Western,2070/71,2013/2014,TT Pregnant Women,TT 2+,16210
Rupandehi,Lumbini,Terai,Western,2070/71,2013/2014,TT Total,TT 2+,39048
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,BCG,,14376
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,DPT-Hep B-Hib1,,14145
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,DPT-Hep B-Hib2,,13403
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,DPT-Hep B-Hib3,,13034
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,Polio 1,,14121
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,Polio 2,,13378
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,Polio 3,,13040
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,Measles 9-11 months,,12028
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,Measles 12-23 months,,307
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,Japnese Encephalitis,,8164
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,TT Pregnant Women,TT 1,4584
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,TT Pregnant Women,TT 2,8667
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,TT Pregnant Women,TT 2+,13580
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,TT Total,TT 2+,26831
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,BCG,,4216
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,DPT-Hep B-Hib1,,4598
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,DPT-Hep B-Hib2,,4290
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,DPT-Hep B-Hib3,,4290
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,Polio 1,,4605
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,Polio 2,,4287
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,Polio 3,,4290
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,Measles 9-11 months,,4199
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,Measles 12-23 months,,65
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,Japnese Encephalitis,,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,TT Pregnant Women,TT 1,1471
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,TT Pregnant Women,TT 2,2524
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,TT Pregnant Women,TT 2+,1798
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,TT Total,TT 2+,5793
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,BCG,,6189
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib1,,6201
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib2,,6144
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib3,,6103
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Polio 1,,6201
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Polio 2,,6144
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Polio 3,,6103
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Measles 9-11 months,,6091
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Measles 12-23 months,,55
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Japnese Encephalitis,,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 1,2150
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 2,2379
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 2+,2680
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,TT Total,TT 2+,7209
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,BCG,,5600
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib1,,5499
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib2,,5394
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib3,,5391
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,Polio 1,,5499
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,Polio 2,,5394
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,Polio 3,,5383
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,Measles 9-11 months,,5421
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,Measles 12-23 months,,81
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,Japnese Encephalitis,,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 1,1770
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 2,2304
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 2+,2145
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,TT Total,TT 2+,6219
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,BCG,,5281
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib1,,5139
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib2,,5007
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib3,,5005
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,Polio 1,,5139
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,Polio 2,,5007
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,Polio 3,,5005
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,Measles 9-11 months,,4752
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,Measles 12-23 months,,190
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,Japnese Encephalitis,,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 1,2841
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 2,2483
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 2+,1906
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,TT Total,TT 2+,7230
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,BCG,,5593
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib1,,5482
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib2,,5297
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib3,,5236
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Polio 1,,5482
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Polio 2,,5297
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Polio 3,,5236
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Measles 9-11 months,,5259
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Measles 12-23 months,,58
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Japnese Encephalitis,,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 1,2279
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 2,2701
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 2+,2220
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,TT Total,TT 2+,7200
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,BCG,,13680
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib1,,13291
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib2,,13165
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib3,,13126
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,Polio 1,,13291
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,Polio 2,,13165
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,Polio 3,,13126
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,Measles 9-11 months,,12743
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,Measles 12-23 months,,14
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,Japnese Encephalitis,,10666
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 1,7125
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 2,6331
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 2+,5571
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,TT Total,TT 2+,19027
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,BCG,,13341
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib1,,11775
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib2,,11402
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib3,,11219
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,Polio 1,,11775
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,Polio 2,,11402
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,Polio 3,,11219
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,Measles 9-11 months,,10424
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,Measles 12-23 months,,237
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,Japnese Encephalitis,,8491
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 1,6591
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 2,5223
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 2+,6126
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,TT Total,TT 2+,17940
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,BCG,,8213
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib1,,8256
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib2,,8222
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib3,,8100
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,Polio 1,,8256
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,Polio 2,,8222
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,Polio 3,,8100
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,Measles 9-11 months,,8053
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,Measles 12-23 months,,31
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,Japnese Encephalitis,,7386
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 1,5156
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 2,4514
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 2+,3481
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,TT Total,TT 2+,13151
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,BCG,,9418
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib1,,8158
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib2,,8187
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib3,,8083
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,Polio 1,,8158
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,Polio 2,,8187
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,Polio 3,,8083
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,Measles 9-11 months,,7959
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,Measles 12-23 months,,52
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,Japnese Encephalitis,,6382
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 1,2957
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 2,3799
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 2+,3599
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,TT Total,TT 2+,10355
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,BCG,,6548
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib1,,6512
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib2,,6413
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib3,,6350
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,Polio 1,,6512
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,Polio 2,,6413
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,Polio 3,,6350
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,Measles 9-11 months,,6268
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,Measles 12-23 months,,34
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,Japnese Encephalitis,,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 1,2842
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 2,2262
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 2+,2997
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,TT Total,TT 2+,8101
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,BCG,,4711
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib1,,4517
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib2,,4400
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib3,,4319
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,Polio 1,,4517
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,Polio 2,,4400
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,Polio 3,,4319
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,Measles 9-11 months,,4245
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,Measles 12-23 months,,118
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,Japnese Encephalitis,,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 1,2737
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 2,2370
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 2+,980
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,TT Total,TT 2+,6087
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,BCG,,948
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib1,,1070
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib2,,1039
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib3,,987
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Polio 1,,1056
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Polio 2,,1034
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Polio 3,,1005
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Measles 9-11 months,,870
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Measles 12-23 months,,128
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Japnese Encephalitis,,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 1,702
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 2,476
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 2+,186
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,TT Total,TT 2+,1364
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,BCG,,2860
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib1,,2765
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib2,,2782
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib3,,2648
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Polio 1,,2762
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Polio 2,,2782
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Polio 3,,2650
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Measles 9-11 months,,2493
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Measles 12-23 months,,129
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Japnese Encephalitis,,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 1,1287
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 2,1052
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,TT Pregnant Women,TT 2+,1031
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,TT Total,TT 2+,3370
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/2014,BCG,,3779
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib1,,3705
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib2,,3579
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/2014,DPT-Hep B-Hib3,,3502
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Polio 1,,3703
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Polio 2,,3578
