District,zone,belt,region,Year BS,Year AD,Method,Contraceptives,Gender,Number of user,Zone,Belt,Region
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,,671,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Norplant,,112,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Permanent method,Sterilization,Male,9593,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Permanent method,Sterilization,Female,4280,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Condom,,3356,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,,6328,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,,10271,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,,4807,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Norplant,,2327,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Permanent method,Sterilization,Male,13021,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Permanent method,Sterilization,Female,11381,Gandaki,Hill,Western
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Temporary Methods,Condom,,176,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Temporary Methods,Pills,,58,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Temporary Methods,Depo,,122,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Temporary Methods,IUD,,6,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Temporary Methods,Norplant,,120,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Permanent method,Sterilization,Male,186,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Permanent method,Sterilization,Female,17,Gandaki,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Temporary Methods,Condom,,306,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Temporary Methods,Pills,,117,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Temporary Methods,Depo,,296,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Temporary Methods,IUD,,208,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Temporary Methods,Norplant,,231,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Permanent method,Sterilization,Male,307,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Permanent method,Sterilization,Female,254,Dhawalagiri,Mountain,Western
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Condom,,1425,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,,419,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,,903,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,,1237,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Norplant,,1091,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Permanent method,Sterilization,Male,3100,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Permanent method,Sterilization,Female,1014,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Condom,,1366,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,,543,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,,930,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,,152,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Norplant,,76,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Permanent method,Sterilization,Male,4078,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Permanent method,Sterilization,Female,1029,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Condom,,2095,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,,2333,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,,2286,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,,2091,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Norplant,,799,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Permanent method,Sterilization,Male,6881,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Permanent method,Sterilization,Female,3741,Dhawalagiri,Hill,Western
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Condom,,4716,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,,1805,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,,2309,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,,361,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Norplant,,212,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Permanent method,Sterilization,Male,3662,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Permanent method,Sterilization,Female,5797,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Condom,,2586,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,,2279,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,,4611,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,,1419,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Norplant,,1521,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Permanent method,Sterilization,Male,3793,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Permanent method,Sterilization,Female,7971,Lumbini,Hill,Western
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Condom,,5905,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Pills,,3794,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Depo,,6089,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,IUD,,3473,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Norplant,,1083,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Permanent method,Sterilization,Male,8108,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Permanent method,Sterilization,Female,31948,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Condom,,3671,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Pills,,5296,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Depo,,11277,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,IUD,,2668,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Norplant,,1830,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Permanent method,Sterilization,Male,28551,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Permanent method,Sterilization,Female,3691,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Condom,,3523,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Pills,,2997,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Depo,,8811,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,IUD,,844,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Norplant,,1016,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2070/71,2013/14,Permanent method,Sterilization,Male,1702,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2070/71,2013/14,Permanent method,Sterilization,Female,13767,Lumbini,Terai,Western
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Condom,,1985,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,,683,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,,1309,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,,636,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Norplant,,967,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Permanent method,Sterilization,Male,3049,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Permanent method,Sterilization,Female,2649,Lumbini,Hill,Western
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,4427,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,,3102,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,,4739,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,,743,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Norplant,,1239,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Male,2870,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Female,2094,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,4680,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,,1197,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,,4305,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,,1090,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Norplant,,5179,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Male,3496,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Female,198,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,1440,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,,1479,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,,4438,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,,200,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Norplant,,628,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Male,3086,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Female,208,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,2439,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,,1139,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,,4338,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,,1610,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Norplant,,2092,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Male,5595,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Female,771,Rapti,Hill,Mid-Western
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,7949,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,,6404,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,,14682,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,,10906,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Norplant,,4592,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Male,3888,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Female,19651,Rapti,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,6153,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,,3795,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,,8828,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,,3353,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Norplant,,3421,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Male,6138,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Female,16789,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,5389,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,,2416,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,,6831,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,,6059,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Norplant,,3572,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Male,2979,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Female,26031,Bheri,Terai,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,4439,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,,2620,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,,6095,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,,2475,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Norplant,,2810,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Male,12265,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Female,10497,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,3795,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,,1801,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,,3623,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,,1220,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Norplant,,3621,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Male,6502,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Female,79,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,791,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,,937,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,,2925,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,,286,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Norplant,,457,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Male,4529,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Female,262,Bheri,Hill,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,337,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,,379,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,,1134,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,,36,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Norplant,,0,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Male,858,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Female,11,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,1264,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,,304,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,,920,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,,109,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Norplant,,378,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Male,430,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Female,0,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,1808,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,,619,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,,2332,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,,216,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Norplant,,861,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Male,2661,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Female,20,Karnali,Mountain,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,279,Karnali,Mountain,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,,192,Karnali,Mountain,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,,643,Karnali,Mountain,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,,70,Karnali,Mountain,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Norplant,,147,Karnali,Mountain,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Male,1828,Karnali,Mountain,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Female,28,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,327,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,,559,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,,1480,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,,7,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Norplant,,122,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Male,1596,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Permanent method,Sterilization,Female,51,Karnali,Mountain,Mid-Western
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Condom,,2412,Seti,Mountain,Far-Western
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Pills,,740,Seti,Mountain,Far-Western
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Depo,,1541,Seti,Mountain,Far-Western
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,IUD,,195,Seti,Mountain,Far-Western
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Norplant,,411,Seti,Mountain,Far-Western
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Permanent method,Sterilization,Male,3292,Seti,Mountain,Far-Western
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Permanent method,Sterilization,Female,404,Seti,Mountain,Far-Western
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Condom,,2872,Seti,Mountain,Far-Western
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Pills,,647,Seti,Mountain,Far-Western
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Depo,,2026,Seti,Mountain,Far-Western
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,IUD,,197,Seti,Mountain,Far-Western
