District Name,Zone,Ecological Belt,Development Region,Year (B.S),Year (A.D),Indicator,Sub-Indicator,Value
Achham,Seti,Hill,Far-Western,2070/71,2013/14,CDD Incidence  per 1000,,1424.66
Achham,Seti,Hill,Far-Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,64.89
Achham,Seti,Hill,Far-Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.63
Achham,Seti,Hill,Far-Western,2070/71,2013/14,% Treated With,ORS,97.89
Achham,Seti,Hill,Far-Western,2070/71,2013/14,% Treated With,IV Fluid,2.11
Achham,Seti,Hill,Far-Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Achham,Seti,Hill,Far-Western,2070/71,2013/14,% of CDD Cases at,HF,38.57
Achham,Seti,Hill,Far-Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,13.92
Achham,Seti,Hill,Far-Western,2070/71,2013/14,% of CDD Cases at,FCHV,47.51
Doti,Seti,Hill,Far-Western,2070/71,2013/14,CDD Incidence  per 1000,,933.21
Doti,Seti,Hill,Far-Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,84.81
Doti,Seti,Hill,Far-Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.21
Doti,Seti,Hill,Far-Western,2070/71,2013/14,% Treated With,ORS,98.27
Doti,Seti,Hill,Far-Western,2070/71,2013/14,% Treated With,IV Fluid,1.73
Doti,Seti,Hill,Far-Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0.02
Doti,Seti,Hill,Far-Western,2070/71,2013/14,% of CDD Cases at,HF,19.6
Doti,Seti,Hill,Far-Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,16.4
Doti,Seti,Hill,Far-Western,2070/71,2013/14,% of CDD Cases at,FCHV,64
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,CDD Incidence  per 1000,,743.9
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,77.2
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.22
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,% Treated With,ORS,99.36
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,% Treated With,IV Fluid,0.64
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,% of CDD Cases at,HF,12.16
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,4.91
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,% of CDD Cases at,FCHV,82.93
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,CDD Incidence  per 1000,,1156.43
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,86.92
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.04
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,% Treated With,ORS,97.4
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,% Treated With,IV Fluid,2.6
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,% of CDD Cases at,HF,11.6
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,2.33
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,% of CDD Cases at,FCHV,86.07
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,CDD Incidence  per 1000,,1128.95
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,80.72
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.07
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,% Treated With,ORS,99.77
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,% Treated With,IV Fluid,0.23
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,% of CDD Cases at,HF,17.67
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,7.58
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,% of CDD Cases at,FCHV,74.76
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,CDD Incidence  per 1000,,1266.01
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,90.04
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.19
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,% Treated With,ORS,97.31
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,% Treated With,IV Fluid,2.69
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,% of CDD Cases at,HF,12.21
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,11.32
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,% of CDD Cases at,FCHV,76.47
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,CDD Incidence  per 1000,,787
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,88.61
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.29
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,% Treated With,ORS,99.83
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,% Treated With,IV Fluid,0.17
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,% of CDD Cases at,HF,16.3
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,19.6
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,% of CDD Cases at,FCHV,64.1
