District Name,Zone,Ecological Belt,Development Region,Year (B.S),Year (A.D),Indicator,Sub-Indicator,Sub-Indicator,Value
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,216
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,Total,218
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,4171
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,4427
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,103
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,1531
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Total,1634
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,217
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,2084
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Total,2301
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,3
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,109
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Total,112
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,12
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,374
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Total,386
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,8860
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,4680
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,154
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,836
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Total,990
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,537
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,3001
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Total,3538
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,33
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,227
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Total,260
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,155
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,1193
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Total,1348
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,10816
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,1440
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,229
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,1564
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Total,1793
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,489
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,3694
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Total,4183
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,34
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Total,34
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,1
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,181
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Total,182
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,7632
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,2439
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,83
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,710
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Total,793
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,315
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,2147
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Total,2462
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,9
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,218
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Total,227
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,11
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,426
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Total,437
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,6358
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,7949
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,390
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,1795
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Total,2185
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,842
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,4238
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Total,5080
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,149
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,1504
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Total,1653
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,93
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,912
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Total,1005
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,17872
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,6153
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,211
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,2247
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Total,2458
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,507
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,6763
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Total,7270
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,38
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,598
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Total,636
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,71
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,1421
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Total,1492
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,18009
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,5389
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,101
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,1089
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Total,1190
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,470
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,4087
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Total,4557
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,30
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,566
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Total,596
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,90
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,794
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Total,884
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,12616
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,4439
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,284
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,1543
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Total,1827
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,754
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,3433
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Total,4187
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,27
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,304
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Total,331
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,63
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,953
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Total,1016
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,11800
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,3795
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,228
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,1573
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Total,1801
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,436
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,3567
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Total,4003
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,4
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,155
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Total,159
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,21
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,704
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Total,725
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,10483
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,791
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,257
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,1210
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Total,1467
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,528
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,2703
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Total,3231
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,2
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,106
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Total,108
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,31
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,382
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Total,413
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,6010
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,337
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,64
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,472
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Total,536
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,79
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,705
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Total,784
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,12
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,37
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Total,49
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,15
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Total,15
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,1721
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,1264
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,67
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,399
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Total,466
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,129
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,1034
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Total,1163
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,2
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,72
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Total,74
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,9
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,74
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Total,83
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,3050
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,1808
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,83
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,556
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Total,639
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,145
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,1505
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Total,1650
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,15
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,13
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Total,28
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,9
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,234
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Total,243
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,4368
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,279
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,40
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,309
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Total,349
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,83
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,811
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Total,894
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,11
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Total,11
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,67
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Total,67
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,1600
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Condom,,327
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,145
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,624
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Pills,Total,769
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,137
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,1436
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Depo,Total,1573
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,7
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,IUD,Total,7
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,1
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,44
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Implant,Total,45
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,2721
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Condom,,2412
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,37
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,661
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Pills,Total,698
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,101
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,1483
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Depo,Total,1584
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,30
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,IUD,Total,30
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,3
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,167
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Implant,Total,170
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,4894
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Condom,,2872
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,37
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,708
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Pills,Total,745
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,124
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,1796
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Depo,Total,1920
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,43
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,76
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,IUD,Total,119
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,5
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,338
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Implant,Total,343
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,5999
Achham,Seti,Hill,Far-Western,2070/71,2013/14,Temporary Methods,Condom,,4641
Achham,Seti,Hill,Far-Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,54
Achham,Seti,Hill,Far-Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,1616
Achham,Seti,Hill,Far-Western,2070/71,2013/14,Temporary Methods,Pills,Total,1670
Achham,Seti,Hill,Far-Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,115
Achham,Seti,Hill,Far-Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,2890
Achham,Seti,Hill,Far-Western,2070/71,2013/14,Temporary Methods,Depo,Total,3005
Achham,Seti,Hill,Far-Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,5
