District,zone,belt,region,Year BS,Year AD,Respiratory problems,Morbidity Number,Zone,Belt,Region
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Sever Pneumonia,360.0,Bagmati,Hill,Central
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Bronchitis,2671.0,Bagmati,Hill,Central
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Asthama,6227.0,Bagmati,Hill,Central
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Viral Influnenza,3571.0,Bagmati,Hill,Central
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Foreign body in respiratory tract,185.0,Bagmati,Hill,Central
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,ARI/Lower respiratory tract Infection,2712.0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Upper respiratory tract Infection,5397.0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Pneumonia,327.0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Sever Pneumonia,7.0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Bronchitis,487.0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Asthama,676.0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Viral Influnenza,1130.0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Foreign body in respiratory tract,66.0,Bagmati,Mountain,Central
Dhading,Bagmati,Hill,Central,2069/70,2012/13,ARI/Lower respiratory tract Infection,19845.0,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Upper respiratory tract Infection,17743.0,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Pneumonia,8700.0,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Sever Pneumonia,495.0,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Bronchitis,4456.0,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Asthama,6939.0,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Viral Influnenza,13566.0,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Foreign body in respiratory tract,86.0,Bagmati,Hill,Central
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,ARI/Lower respiratory tract Infection,9128.0,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Upper respiratory tract Infection,12325.0,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Pneumonia,4887.0,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Sever Pneumonia,239.0,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Bronchitis,3700.0,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Asthama,4202.0,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Viral Influnenza,7139.0,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Foreign body in respiratory tract,58.0,Narayani,Hill,Central
Rautahat,Narayani,Terai,Central,2069/70,2012/13,ARI/Lower respiratory tract Infection,22484.0,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Upper respiratory tract Infection,24096.0,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Pneumonia,11418.0,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Sever Pneumonia,876.0,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Bronchitis,15542.0,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Asthama,17002.0,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Viral Influnenza,7733.0,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Foreign body in respiratory tract,185.0,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,ARI/Lower respiratory tract Infection,19709.0,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Upper respiratory tract Infection,20355.0,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Pneumonia,5657.0,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Sever Pneumonia,648.0,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Bronchitis,8677.0,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Asthama,10553.0,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Viral Influnenza,3337.0,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Foreign body in respiratory tract,68.0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,ARI/Lower respiratory tract Infection,0.0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Upper respiratory tract Infection,0.0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Pneumonia,0.0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Sever Pneumonia,0.0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Bronchitis,0.0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Asthama,0.0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Viral Influnenza,0.0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Foreign body in respiratory tract,0.0,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2069/70,2012/13,ARI/Lower respiratory tract Infection,32546.0,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Upper respiratory tract Infection,33200.0,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Pneumonia,10164.0,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Sever Pneumonia,472.0,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Bronchitis,4605.0,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Asthama,8106.0,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Viral Influnenza,14222.0,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Foreign body in respiratory tract,262.0,Narayani,Terai,Central
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,ARI/Lower respiratory tract Infection,13082.0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Upper respiratory tract Infection,22413.0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Pneumonia,6264.0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Sever Pneumonia,114.0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Bronchitis,2973.0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Asthama,4164.0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Viral Influnenza,10793.0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Foreign body in respiratory tract,59.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,ARI/Lower respiratory tract Infection,8252.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Upper respiratory tract Infection,10407.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Pneumonia,3851.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Sever Pneumonia,91.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Bronchitis,2826.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Asthama,4563.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Viral Influnenza,4272.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Foreign body in respiratory tract,62.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,ARI/Lower respiratory tract Infection,9100.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Upper respiratory tract Infection,9561.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Pneumonia,2707.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Sever Pneumonia,211.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Bronchitis,2445.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Asthama,3821.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Viral Influnenza,5751.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Foreign body in respiratory tract,215.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,ARI/Lower respiratory tract Infection,23233.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Upper respiratory tract Infection,18950.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Pneumonia,2687.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Sever Pneumonia,244.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Bronchitis,6179.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Asthama,5891.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Viral Influnenza,5945.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Foreign body in respiratory tract,52.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2069/70,2012/13,ARI/Lower respiratory tract Infection,28711.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Upper respiratory tract Infection,31986.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Pneumonia,9635.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Sever Pneumonia,2616.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Bronchitis,7938.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Asthama,9758.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Viral Influnenza,8484.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Foreign body in respiratory tract,649.0,Gandaki,Hill,Western
Manang,Gandaki,Mountain,Western,2069/70,2012/13,ARI/Lower respiratory tract Infection,562.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Upper respiratory tract Infection,518.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Pneumonia,84.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Sever Pneumonia,4.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Bronchitis,216.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Asthama,179.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Viral Influnenza,146.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Foreign body in respiratory tract,2.0,Gandaki,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,ARI/Lower respiratory tract Infection,2023.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Upper respiratory tract Infection,2468.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Pneumonia,100.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Sever Pneumonia,2.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Bronchitis,52.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Asthama,129.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Viral Influnenza,283.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Foreign body in respiratory tract,0.0,Dhawalagiri,Mountain,Western
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,ARI/Lower respiratory tract Infection,6948.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Upper respiratory tract Infection,11137.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Pneumonia,1298.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Sever Pneumonia,130.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Bronchitis,1427.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Asthama,1288.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Viral Influnenza,1864.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Foreign body in respiratory tract,58.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,ARI/Lower respiratory tract Infection,18064.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Upper respiratory tract Infection,19339.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Pneumonia,4421.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Sever Pneumonia,266.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Bronchitis,2903.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Asthama,3379.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Viral Influnenza,2407.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Foreign body in respiratory tract,47.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,ARI/Lower respiratory tract Infection,17697.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Upper respiratory tract Infection,26347.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Pneumonia,5312.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Sever Pneumonia,555.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Bronchitis,4252.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Asthama,2972.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Viral Influnenza,3238.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Foreign body in respiratory tract,137.0,Dhawalagiri,Hill,Western
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,ARI/Lower respiratory tract Infection,15417.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Upper respiratory tract Infection,12484.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Pneumonia,3475.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Sever Pneumonia,662.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Bronchitis,5570.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Asthama,3613.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Viral Influnenza,8205.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Foreign body in respiratory tract,100.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2069/70,2012/13,ARI/Lower respiratory tract Infection,15623.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Upper respiratory tract Infection,13914.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Pneumonia,5082.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Sever Pneumonia,120.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Bronchitis,5335.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Asthama,6037.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Viral Influnenza,5760.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Foreign body in respiratory tract,1076.0,Lumbini,Hill,Western
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,ARI/Lower respiratory tract Infection,29500.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Upper respiratory tract Infection,30422.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Pneumonia,7947.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Sever Pneumonia,271.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Bronchitis,5506.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Asthama,7798.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Viral Influnenza,6684.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Foreign body in respiratory tract,80.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,ARI/Lower respiratory tract Infection,0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Upper respiratory tract Infection,0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Pneumonia,0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Sever Pneumonia,0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Bronchitis,0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Asthama,0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Viral Influnenza,0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Foreign body in respiratory tract,0.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2069/70,2012/13,ARI/Lower respiratory tract Infection,16210.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2069/70,2012/13,Upper respiratory tract Infection,28232.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2069/70,2012/13,Pneumonia,6693.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2069/70,2012/13,Sever Pneumonia,852.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2069/70,2012/13,Bronchitis,7358.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2069/70,2012/13,Asthama,7969.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2069/70,2012/13,Viral Influnenza,4959.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2069/70,2012/13,Foreign body in respiratory tract,123.0,Lumbini,Terai,Western
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,ARI/Lower respiratory tract Infection,11339.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Upper respiratory tract Infection,7753.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Pneumonia,4335.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Sever Pneumonia,287.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Bronchitis,3665.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Asthama,3979.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Viral Influnenza,2259.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Foreign body in respiratory tract,55.0,Lumbini,Hill,Western
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,ARI/Lower respiratory tract Infection,11280.0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Upper respiratory tract Infection,15062.0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Pneumonia,5774.0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Sever Pneumonia,374.0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Bronchitis,4774.0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Asthama,5082.0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Viral Influnenza,974.0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Foreign body in respiratory tract,38.0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,ARI/Lower respiratory tract Infection,11520.0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Upper respiratory tract Infection,8889.0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Pneumonia,4356.0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Sever Pneumonia,86.0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Bronchitis,1786.0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Asthama,2428.0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Viral Influnenza,1106.0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Foreign body in respiratory tract,13.0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,ARI/Lower respiratory tract Infection,9240.0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Upper respiratory tract Infection,12654.0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Pneumonia,5181.0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Sever Pneumonia,810.0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Bronchitis,2481.0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Asthama,2910.0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Viral Influnenza,1032.0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Foreign body in respiratory tract,89.0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,ARI/Lower respiratory tract Infection,14245.0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Upper respiratory tract Infection,14221.0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Pneumonia,5599.0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Sever Pneumonia,582.0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Bronchitis,4025.0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Asthama,6619.0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Viral Influnenza,906.0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Foreign body in respiratory tract,60.0,Rapti,Hill,Mid-Western
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,ARI/Lower respiratory tract Infection,14921.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Upper respiratory tract Infection,24775.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Pneumonia,8393.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Sever Pneumonia,695.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Bronchitis,5744.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Asthama,8879.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Viral Influnenza,5144.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Foreign body in respiratory tract,137.0,Rapti,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,ARI/Lower respiratory tract Infection,23209.0,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Upper respiratory tract Infection,28802.0,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Pneumonia,6695.0,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Sever Pneumonia,532.0,Bheri,Terai,Mid-Western
