District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicators,Sub-Indicator,Value
Rupandehi,Lumbini,Terai,Western,2070/71,2013/2014,Wastage Rate(%),Measles,50.53
Rupandehi,Lumbini,Terai,Western,2070/71,2013/2014,Wastage Rate(%),JE,36.73
Rupandehi,Lumbini,Terai,Western,2070/71,2013/2014,Wastage Rate(%),TT,25.71
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,Coverage (%),BCG,111.27
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,Coverage (%),DPT3,100.88
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,Coverage (%),Polio3,100.93
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,Coverage (%),Measles,93.1
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,Coverage (%),JE,63.19
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,Coverage (%),TT1,27.29
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,Coverage (%),TT2,51.59
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,Drop Out Rate (%),TT2+,80.84
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,Drop Out Rate (%),BCG Vs Measles,16.33
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,Drop Out Rate (%),DPT1 Vs DPT3,7.85
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,Wastage Rate(%),Polio1 Vs Polio3,7.66
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,Wastage Rate(%),BCG,77.88
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,Wastage Rate(%),DPT,12.86
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,Wastage Rate(%),Polio3,14.45
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,Wastage Rate(%),Measles,64.89
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,Coverage (%),JE,39.35
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/2014,Coverage (%),TT,23.88
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,Coverage (%),BCG,99.83
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,Coverage (%),DPT3,101.59
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,Coverage (%),Polio3,101.59
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,Coverage (%),Measles,99.43
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,Coverage (%),TT1,28.49
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,Drop Out Rate (%),TT2,48.89
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,Drop Out Rate (%),TT2+,34.82
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,Drop Out Rate (%),BCG Vs Measles,0.4
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,Wastage Rate(%),DPT1 Vs DPT3,6.7
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,Wastage Rate(%),Polio1 Vs Polio3,6.84
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,Wastage Rate(%),BCG,88.35
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,Wastage Rate(%),DPT,32.09
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,Wastage Rate(%),Polio3,34.45
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,Coverage (%),Measles,76.63
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,Coverage (%),JE,100
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/2014,Coverage (%),TT,50.35
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),BCG,97.11
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),DPT3,95.76
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),Polio3,95.76
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),Measles,95.58
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),TT1,27.86
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),TT2,30.83
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),TT2+,34.73
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),BCG Vs Measles,1.58
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),DPT1 Vs DPT3,1.58
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),Polio1 Vs Polio3,1.58
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),BCG,87.86
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),DPT,34.48
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),Polio3,35.04
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),Measles,76.02
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),TT,58.95
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),BCG,90.42
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),DPT3,87.05
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),Polio3,86.92
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),Measles,87.53
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),TT1,23.62
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),TT2,30.74
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),TT2+,28.62
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),BCG Vs Measles,3.2
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),DPT1 Vs DPT3,1.96
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),Polio1 Vs Polio3,2.11
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),BCG,85.7
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),DPT,31.22
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),Polio3,33.08
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),Measles,76.22
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),TT,51.98
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),BCG,89.83
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),DPT3,85.13
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),Polio3,85.13
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),Measles,80.83
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),TT1,39.92
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),TT2,34.89
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),TT2+,26.78
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),BCG Vs Measles,10.02
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),DPT1 Vs DPT3,2.61
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),Polio1 Vs Polio3,2.61
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),BCG,83.17
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),DPT,29.85
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),Polio3,31.44
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),Measles,70.3
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),TT,50.95
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),BCG,75.12
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),DPT3,70.33
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),Polio3,70.33
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),Measles,70.64
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),TT1,25.25
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),TT2,29.93
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),TT2+,24.6
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),BCG Vs Measles,5.97
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),DPT1 Vs DPT3,4.49
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),Polio1 Vs Polio3,4.49
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),BCG,84.75
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),DPT,32.37
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),Polio3,33.19
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),Measles,69.12
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),TT,48.28
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,Coverage (%),BCG,86.32
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,Coverage (%),DPT3,82.82
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,Coverage (%),Polio3,82.82
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,Coverage (%),Measles,80.41
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),JE,67.3
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),TT1,36.64
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),TT2,32.55
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,Wastage Rate(%),TT2+,28.65
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,Wastage Rate(%),BCG Vs Measles,6.85
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,Wastage Rate(%),DPT1 Vs DPT3,1.24
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,Wastage Rate(%),Polio1 Vs Polio3,1.24
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,Wastage Rate(%),BCG,72.24
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,Coverage (%),DPT,10.1
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,Coverage (%),Polio3,10.33
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,Coverage (%),Measles,45.44
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,Coverage (%),JE,19.47
Dang,Rapti,Terai,Mid-Western,2070/71,2013/2014,Coverage (%),TT,16.47
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,Coverage (%),BCG,93.61
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,Coverage (%),DPT3,78.72
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),Polio3,78.72
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),Measles,73.15
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),JE,59.58
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,Wastage Rate(%),TT1,37.71
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,Wastage Rate(%),TT2,29.88
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,Wastage Rate(%),TT2+,35.05
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,Wastage Rate(%),BCG Vs Measles,21.86
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,Wastage Rate(%),DPT1 Vs DPT3,4.72
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,Coverage (%),Polio1 Vs Polio3,4.72
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,Coverage (%),BCG,73.99
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,Coverage (%),DPT,10.95
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,Coverage (%),Polio3,12.15
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,Coverage (%),Measles,57.32
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,Coverage (%),JE,29.27
Banke,Bheri,Terai,Mid-Western,2070/71,2013/2014,Coverage (%),TT,19.1
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),BCG,68.34
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),DPT3,67.4
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),Polio3,67.4
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,Wastage Rate(%),Measles,67.01
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,Wastage Rate(%),JE,61.46
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,Wastage Rate(%),TT1,34.95
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,Wastage Rate(%),TT2,30.6
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,Wastage Rate(%),TT2+,23.6
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,Coverage (%),BCG Vs Measles,1.95
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,Coverage (%),DPT1 Vs DPT3,1.89
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,Coverage (%),Polio1 Vs Polio3,1.89
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,Coverage (%),BCG,80.14
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,Coverage (%),DPT,11.29
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,Coverage (%),Polio3,17.36
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,Coverage (%),Measles,55.5
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),JE,27.38
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),TT,19.65
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),BCG,94.2
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),DPT3,80.85
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),Polio3,80.85
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),Measles,79.61
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),JE,63.83
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),TT1,24.38
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),TT2,31.32
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),TT2+,29.67
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),BCG Vs Measles,15.49
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),DPT1 Vs DPT3,0.92
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),Polio1 Vs Polio3,0.92
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),BCG,79.03
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),DPT,20.3
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),Polio3,20.37
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),Measles,60.7
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),JE,36.14
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),TT,38.55
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),BCG,87.45
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),DPT3,84.8
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),Polio3,84.8
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),Measles,83.71
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),TT1,31.38
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),TT2,24.97
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),TT2+,33.09
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),BCG Vs Measles,4.28
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),DPT1 Vs DPT3,2.49
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),Polio1 Vs Polio3,2.49
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),BCG,86.55
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),DPT,35.13
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),Polio3,35.26
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),Measles,76.43
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),TT,64.72
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),BCG,94.56
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),DPT3,86.69
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),Polio3,86.69
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),Measles,85.21
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),TT1,45.3
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),TT2,39.23
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),TT2+,16.22
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),BCG Vs Measles,9.89
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),DPT1 Vs DPT3,4.38
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),Polio1 Vs Polio3,4.38
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,Coverage (%),BCG,81.56
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),DPT,22.22
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),Polio3,23.14
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),Measles,69.12
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/2014,Wastage Rate(%),TT,46.86
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Wastage Rate(%),BCG,90.11
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Wastage Rate(%),DPT3,93.82
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Wastage Rate(%),Polio3,95.53
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Wastage Rate(%),Measles,82.7
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),TT1,55.28
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),TT2,37.48
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),TT2+,14.65
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),BCG Vs Measles,8.23
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),DPT1 Vs DPT3,7.76
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),Polio1 Vs Polio3,4.83
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),BCG,78.53
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),DPT,36.52
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),Polio3,38.58
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),Measles,72.72
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Wastage Rate(%),TT,60.05
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Wastage Rate(%),BCG,86.17
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Wastage Rate(%),DPT3,79.78
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Wastage Rate(%),Polio3,79.84
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Wastage Rate(%),Measles,75.11
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),TT1,31.75
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),TT2,25.95
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),TT2+,25.43
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),BCG Vs Measles,12.83
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),DPT1 Vs DPT3,4.23
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),Polio1 Vs Polio3,4.06
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),BCG,78.17
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),DPT,25.06
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),Polio3,25.64
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),Measles,64.24
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Wastage Rate(%),TT,50.87
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Wastage Rate(%),BCG,93.59
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Wastage Rate(%),DPT3,86.73
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Wastage Rate(%),Polio3,86.83
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Wastage Rate(%),Measles,80.68
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),TT1,54.25
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),TT2,40.25
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),TT2+,8.55
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),BCG Vs Measles,13.79
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),DPT1 Vs DPT3,5.48
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),Polio1 Vs Polio3,5.32
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),BCG,82.33
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),DPT,31.77
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),Polio3,32.3
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),Measles,70.67
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Wastage Rate(%),TT,55.26
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Wastage Rate(%),BCG,91.9
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Wastage Rate(%),DPT3,82.88
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Wastage Rate(%),Polio3,80.74
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Wastage Rate(%),Measles,84.91
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),TT1,36.46
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),TT2,29.5
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),TT2+,7.77
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),BCG Vs Measles,7.61
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),DPT1 Vs DPT3,9.69
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),Polio1 Vs Polio3,12.91
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),BCG,75.6
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),DPT,25.37
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),Polio3,26.58
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),Measles,59.27
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Wastage Rate(%),TT,56.35
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Wastage Rate(%),BCG,94.27
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Wastage Rate(%),DPT3,84.86
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Wastage Rate(%),Polio3,84.86
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Wastage Rate(%),Measles,83.29
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),TT1,48.03
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),TT2,31.34
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),TT2+,7.16
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),BCG Vs Measles,11.65
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),DPT1 Vs DPT3,11.14
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),Polio1 Vs Polio3,11.14
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Coverage (%),BCG,75.37
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),DPT,24.94
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),Polio3,25.08
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Drop Out Rate (%),Measles,57.72
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/2014,Wastage Rate(%),TT,46.83
Bajura,Seti,Mountain,Far-Western,2070/71,2013/2014,Wastage Rate(%),BCG,94.97
Bajura,Seti,Mountain,Far-Western,2070/71,2013/2014,Wastage Rate(%),DPT3,89.02
Bajura,Seti,Mountain,Far-Western,2070/71,2013/2014,Wastage Rate(%),Polio3,88.37
