Year BS,Year AD,District,zone,belt,region,Deficiencies,No of people,Zone,Belt,Region
2067/68,2010/11,Siraha,Sagarmatha,Terai,Eastern,Polyneuritis,1560,Sagarmatha,Terai,Eastern
2068/69,2011/12,Siraha,Sagarmatha,Terai,Eastern,Anemia,3754,Sagarmatha,Terai,Eastern
2068/69,2011/12,Siraha,Sagarmatha,Terai,Eastern,Avitaminoses and other nutrideficency,8345,Sagarmatha,Terai,Eastern
2068/69,2011/12,Siraha,Sagarmatha,Terai,Eastern,Dehydration,4535,Sagarmatha,Terai,Eastern
2068/69,2011/12,Siraha,Sagarmatha,Terai,Eastern,Diabetic myelitis,156,Sagarmatha,Terai,Eastern
2068/69,2011/12,Siraha,Sagarmatha,Terai,Eastern,"Goiter,Cretinism",6,Sagarmatha,Terai,Eastern
2068/69,2011/12,Siraha,Sagarmatha,Terai,Eastern,Malnutrition,581,Sagarmatha,Terai,Eastern
2068/69,2011/12,Siraha,Sagarmatha,Terai,Eastern,Night blindness,1088,Sagarmatha,Terai,Eastern
2068/69,2011/12,Siraha,Sagarmatha,Terai,Eastern,Obesity,207,Sagarmatha,Terai,Eastern
2068/69,2011/12,Siraha,Sagarmatha,Terai,Eastern,Polyneuritis,1509,Sagarmatha,Terai,Eastern
2069/70,2012/13,Siraha,Sagarmatha,Terai,Eastern,Anemia,3502,Sagarmatha,Terai,Eastern
2069/70,2012/13,Siraha,Sagarmatha,Terai,Eastern,Avitaminoses and other nutrideficency,9082,Sagarmatha,Terai,Eastern
2069/70,2012/13,Siraha,Sagarmatha,Terai,Eastern,Dehydration,4415,Sagarmatha,Terai,Eastern
2069/70,2012/13,Siraha,Sagarmatha,Terai,Eastern,Diabetic myelitis,396,Sagarmatha,Terai,Eastern
2069/70,2012/13,Siraha,Sagarmatha,Terai,Eastern,"Goiter,Cretinism",125,Sagarmatha,Terai,Eastern
2069/70,2012/13,Siraha,Sagarmatha,Terai,Eastern,Malnutrition,398,Sagarmatha,Terai,Eastern
2069/70,2012/13,Siraha,Sagarmatha,Terai,Eastern,Night blindness,665,Sagarmatha,Terai,Eastern
2069/70,2012/13,Siraha,Sagarmatha,Terai,Eastern,Obesity,187,Sagarmatha,Terai,Eastern
2069/70,2012/13,Siraha,Sagarmatha,Terai,Eastern,Polyneuritis,1466,Sagarmatha,Terai,Eastern
2070/71,2013/14,Siraha,Sagarmatha,Terai,Eastern,Anemia,832,Sagarmatha,Terai,Eastern
2070/71,2013/14,Siraha,Sagarmatha,Terai,Eastern,Avitaminoses and other nutrideficency,603,Sagarmatha,Terai,Eastern
2070/71,2013/14,Siraha,Sagarmatha,Terai,Eastern,Dehydration,819,Sagarmatha,Terai,Eastern
2070/71,2013/14,Siraha,Sagarmatha,Terai,Eastern,Diabetic myelitis,11,Sagarmatha,Terai,Eastern
2070/71,2013/14,Siraha,Sagarmatha,Terai,Eastern,"Goiter,Cretinism",5,Sagarmatha,Terai,Eastern
2070/71,2013/14,Siraha,Sagarmatha,Terai,Eastern,Malnutrition,413,Sagarmatha,Terai,Eastern
2070/71,2013/14,Siraha,Sagarmatha,Terai,Eastern,Night blindness,45,Sagarmatha,Terai,Eastern
2070/71,2013/14,Siraha,Sagarmatha,Terai,Eastern,Obesity,0,Sagarmatha,Terai,Eastern
2070/71,2013/14,Siraha,Sagarmatha,Terai,Eastern,Polyneuritis,215,Sagarmatha,Terai,Eastern
2066/67,2009/10,Solukhumbu,Sagarmatha,Mountain,Eastern,Anemia,717,Sagarmatha,Mountain,Eastern
2066/67,2009/10,Solukhumbu,Sagarmatha,Mountain,Eastern,Avitaminoses and other nutrideficency,574,Sagarmatha,Mountain,Eastern
2066/67,2009/10,Solukhumbu,Sagarmatha,Mountain,Eastern,Dehydration,849,Sagarmatha,Mountain,Eastern
2066/67,2009/10,Solukhumbu,Sagarmatha,Mountain,Eastern,Diabetic myelitis,107,Sagarmatha,Mountain,Eastern
2066/67,2009/10,Solukhumbu,Sagarmatha,Mountain,Eastern,"Goiter,Cretinism",123,Sagarmatha,Mountain,Eastern
2066/67,2009/10,Solukhumbu,Sagarmatha,Mountain,Eastern,Malnutrition,271,Sagarmatha,Mountain,Eastern
2066/67,2009/10,Solukhumbu,Sagarmatha,Mountain,Eastern,Night blindness,172,Sagarmatha,Mountain,Eastern
2066/67,2009/10,Solukhumbu,Sagarmatha,Mountain,Eastern,Obesity,181,Sagarmatha,Mountain,Eastern
2066/67,2009/10,Solukhumbu,Sagarmatha,Mountain,Eastern,Polyneuritis,177,Sagarmatha,Mountain,Eastern
2067/68,2010/11,Solukhumbu,Sagarmatha,Mountain,Eastern,Anemia,699,Sagarmatha,Mountain,Eastern
2067/68,2010/11,Solukhumbu,Sagarmatha,Mountain,Eastern,Avitaminoses and other nutrideficency,330,Sagarmatha,Mountain,Eastern
2067/68,2010/11,Solukhumbu,Sagarmatha,Mountain,Eastern,Dehydration,937,Sagarmatha,Mountain,Eastern
2067/68,2010/11,Solukhumbu,Sagarmatha,Mountain,Eastern,Diabetic myelitis,144,Sagarmatha,Mountain,Eastern
2067/68,2010/11,Solukhumbu,Sagarmatha,Mountain,Eastern,"Goiter,Cretinism",6,Sagarmatha,Mountain,Eastern
2067/68,2010/11,Solukhumbu,Sagarmatha,Mountain,Eastern,Malnutrition,105,Sagarmatha,Mountain,Eastern
2067/68,2010/11,Solukhumbu,Sagarmatha,Mountain,Eastern,Night blindness,101,Sagarmatha,Mountain,Eastern
2067/68,2010/11,Solukhumbu,Sagarmatha,Mountain,Eastern,Obesity,71,Sagarmatha,Mountain,Eastern
2067/68,2010/11,Solukhumbu,Sagarmatha,Mountain,Eastern,Polyneuritis,118,Sagarmatha,Mountain,Eastern
2068/69,2011/12,Solukhumbu,Sagarmatha,Mountain,Eastern,Anemia,950,Sagarmatha,Mountain,Eastern
2068/69,2011/12,Solukhumbu,Sagarmatha,Mountain,Eastern,Avitaminoses and other nutrideficency,516,Sagarmatha,Mountain,Eastern
2068/69,2011/12,Solukhumbu,Sagarmatha,Mountain,Eastern,Dehydration,878,Sagarmatha,Mountain,Eastern
2068/69,2011/12,Solukhumbu,Sagarmatha,Mountain,Eastern,Diabetic myelitis,173,Sagarmatha,Mountain,Eastern
2068/69,2011/12,Solukhumbu,Sagarmatha,Mountain,Eastern,"Goiter,Cretinism",0,Sagarmatha,Mountain,Eastern
2068/69,2011/12,Solukhumbu,Sagarmatha,Mountain,Eastern,Malnutrition,89,Sagarmatha,Mountain,Eastern
2068/69,2011/12,Solukhumbu,Sagarmatha,Mountain,Eastern,Night blindness,93,Sagarmatha,Mountain,Eastern
2068/69,2011/12,Solukhumbu,Sagarmatha,Mountain,Eastern,Obesity,20,Sagarmatha,Mountain,Eastern
2068/69,2011/12,Solukhumbu,Sagarmatha,Mountain,Eastern,Polyneuritis,272,Sagarmatha,Mountain,Eastern
2069/70,2012/13,Solukhumbu,Sagarmatha,Mountain,Eastern,Anemia,674,Sagarmatha,Mountain,Eastern
2069/70,2012/13,Solukhumbu,Sagarmatha,Mountain,Eastern,Avitaminoses and other nutrideficency,423,Sagarmatha,Mountain,Eastern
2069/70,2012/13,Solukhumbu,Sagarmatha,Mountain,Eastern,Dehydration,873,Sagarmatha,Mountain,Eastern
2069/70,2012/13,Solukhumbu,Sagarmatha,Mountain,Eastern,Diabetic myelitis,211,Sagarmatha,Mountain,Eastern
2069/70,2012/13,Solukhumbu,Sagarmatha,Mountain,Eastern,"Goiter,Cretinism",2,Sagarmatha,Mountain,Eastern
2069/70,2012/13,Solukhumbu,Sagarmatha,Mountain,Eastern,Malnutrition,206,Sagarmatha,Mountain,Eastern
2069/70,2012/13,Solukhumbu,Sagarmatha,Mountain,Eastern,Night blindness,186,Sagarmatha,Mountain,Eastern
2069/70,2012/13,Solukhumbu,Sagarmatha,Mountain,Eastern,Obesity,27,Sagarmatha,Mountain,Eastern
2069/70,2012/13,Solukhumbu,Sagarmatha,Mountain,Eastern,Polyneuritis,318,Sagarmatha,Mountain,Eastern
2070/71,2013/14,Solukhumbu,Sagarmatha,Mountain,Eastern,Anemia,549,Sagarmatha,Mountain,Eastern
2070/71,2013/14,Solukhumbu,Sagarmatha,Mountain,Eastern,Avitaminoses and other nutrideficency,447,Sagarmatha,Mountain,Eastern
2070/71,2013/14,Solukhumbu,Sagarmatha,Mountain,Eastern,Dehydration,1470,Sagarmatha,Mountain,Eastern
2070/71,2013/14,Solukhumbu,Sagarmatha,Mountain,Eastern,Diabetic myelitis,62,Sagarmatha,Mountain,Eastern
2070/71,2013/14,Solukhumbu,Sagarmatha,Mountain,Eastern,"Goiter,Cretinism",10,Sagarmatha,Mountain,Eastern
2070/71,2013/14,Solukhumbu,Sagarmatha,Mountain,Eastern,Malnutrition,300,Sagarmatha,Mountain,Eastern
2070/71,2013/14,Solukhumbu,Sagarmatha,Mountain,Eastern,Night blindness,247,Sagarmatha,Mountain,Eastern
2070/71,2013/14,Solukhumbu,Sagarmatha,Mountain,Eastern,Obesity,19,Sagarmatha,Mountain,Eastern
2070/71,2013/14,Solukhumbu,Sagarmatha,Mountain,Eastern,Polyneuritis,951,Sagarmatha,Mountain,Eastern
2066/67,2009/10,Sunsari,Kosi,Terai,Eastern,Anemia,3514,Kosi,Terai,Eastern
2066/67,2009/10,Sunsari,Kosi,Terai,Eastern,Avitaminoses and other nutrideficency,7722,Kosi,Terai,Eastern
2066/67,2009/10,Sunsari,Kosi,Terai,Eastern,Dehydration,3779,Kosi,Terai,Eastern
2066/67,2009/10,Sunsari,Kosi,Terai,Eastern,Diabetic myelitis,260,Kosi,Terai,Eastern
2066/67,2009/10,Sunsari,Kosi,Terai,Eastern,"Goiter,Cretinism",3,Kosi,Terai,Eastern
2066/67,2009/10,Sunsari,Kosi,Terai,Eastern,Malnutrition,1036,Kosi,Terai,Eastern
2066/67,2009/10,Sunsari,Kosi,Terai,Eastern,Night blindness,265,Kosi,Terai,Eastern
2066/67,2009/10,Sunsari,Kosi,Terai,Eastern,Obesity,23,Kosi,Terai,Eastern
2066/67,2009/10,Sunsari,Kosi,Terai,Eastern,Polyneuritis,948,Kosi,Terai,Eastern
2067/68,2010/11,Sunsari,Kosi,Terai,Eastern,Anemia,2438,Kosi,Terai,Eastern
2067/68,2010/11,Sunsari,Kosi,Terai,Eastern,Avitaminoses and other nutrideficency,6779,Kosi,Terai,Eastern
2067/68,2010/11,Sunsari,Kosi,Terai,Eastern,Dehydration,2689,Kosi,Terai,Eastern
2067/68,2010/11,Sunsari,Kosi,Terai,Eastern,Diabetic myelitis,125,Kosi,Terai,Eastern
2067/68,2010/11,Sunsari,Kosi,Terai,Eastern,"Goiter,Cretinism",6,Kosi,Terai,Eastern
2067/68,2010/11,Sunsari,Kosi,Terai,Eastern,Malnutrition,752,Kosi,Terai,Eastern
2067/68,2010/11,Sunsari,Kosi,Terai,Eastern,Night blindness,177,Kosi,Terai,Eastern
2067/68,2010/11,Sunsari,Kosi,Terai,Eastern,Obesity,19,Kosi,Terai,Eastern
2067/68,2010/11,Sunsari,Kosi,Terai,Eastern,Polyneuritis,891,Kosi,Terai,Eastern
2068/69,2011/12,Sunsari,Kosi,Terai,Eastern,Anemia,2350,Kosi,Terai,Eastern
2068/69,2011/12,Sunsari,Kosi,Terai,Eastern,Avitaminoses and other nutrideficency,9009,Kosi,Terai,Eastern
2068/69,2011/12,Sunsari,Kosi,Terai,Eastern,Dehydration,2909,Kosi,Terai,Eastern
2068/69,2011/12,Sunsari,Kosi,Terai,Eastern,Diabetic myelitis,144,Kosi,Terai,Eastern
2068/69,2011/12,Sunsari,Kosi,Terai,Eastern,"Goiter,Cretinism",3,Kosi,Terai,Eastern
2068/69,2011/12,Sunsari,Kosi,Terai,Eastern,Malnutrition,469,Kosi,Terai,Eastern
2068/69,2011/12,Sunsari,Kosi,Terai,Eastern,Night blindness,193,Kosi,Terai,Eastern
2068/69,2011/12,Sunsari,Kosi,Terai,Eastern,Obesity,47,Kosi,Terai,Eastern
2068/69,2011/12,Sunsari,Kosi,Terai,Eastern,Polyneuritis,1129,Kosi,Terai,Eastern
2069/70,2012/13,Sunsari,Kosi,Terai,Eastern,Anemia,2032,Kosi,Terai,Eastern
2069/70,2012/13,Sunsari,Kosi,Terai,Eastern,Avitaminoses and other nutrideficency,8203,Kosi,Terai,Eastern
2069/70,2012/13,Sunsari,Kosi,Terai,Eastern,Dehydration,2080,Kosi,Terai,Eastern
2069/70,2012/13,Sunsari,Kosi,Terai,Eastern,Diabetic myelitis,638,Kosi,Terai,Eastern
2069/70,2012/13,Sunsari,Kosi,Terai,Eastern,"Goiter,Cretinism",10,Kosi,Terai,Eastern
2069/70,2012/13,Sunsari,Kosi,Terai,Eastern,Malnutrition,297,Kosi,Terai,Eastern
2069/70,2012/13,Sunsari,Kosi,Terai,Eastern,Night blindness,169,Kosi,Terai,Eastern
2069/70,2012/13,Sunsari,Kosi,Terai,Eastern,Obesity,15,Kosi,Terai,Eastern
2069/70,2012/13,Sunsari,Kosi,Terai,Eastern,Polyneuritis,1632,Kosi,Terai,Eastern
2070/71,2013/14,Sunsari,Kosi,Terai,Eastern,Anemia,1198,Kosi,Terai,Eastern
2070/71,2013/14,Sunsari,Kosi,Terai,Eastern,Avitaminoses and other nutrideficency,1974,Kosi,Terai,Eastern
2070/71,2013/14,Sunsari,Kosi,Terai,Eastern,Dehydration,648,Kosi,Terai,Eastern
2070/71,2013/14,Sunsari,Kosi,Terai,Eastern,Diabetic myelitis,212,Kosi,Terai,Eastern
2070/71,2013/14,Sunsari,Kosi,Terai,Eastern,"Goiter,Cretinism",65,Kosi,Terai,Eastern
2070/71,2013/14,Sunsari,Kosi,Terai,Eastern,Malnutrition,785,Kosi,Terai,Eastern
2070/71,2013/14,Sunsari,Kosi,Terai,Eastern,Night blindness,106,Kosi,Terai,Eastern
2070/71,2013/14,Sunsari,Kosi,Terai,Eastern,Obesity,1,Kosi,Terai,Eastern
2070/71,2013/14,Sunsari,Kosi,Terai,Eastern,Polyneuritis,742,Kosi,Terai,Eastern
2066/67,2009/10,Surkhet,Bheri,Hill,Mid-Western,Anemia,1899,Bheri,Hill,Mid-Western
2066/67,2009/10,Surkhet,Bheri,Hill,Mid-Western,Avitaminoses and other nutrideficency,3089,Bheri,Hill,Mid-Western
2066/67,2009/10,Surkhet,Bheri,Hill,Mid-Western,Dehydration,5166,Bheri,Hill,Mid-Western
2066/67,2009/10,Surkhet,Bheri,Hill,Mid-Western,Diabetic myelitis,41,Bheri,Hill,Mid-Western
2066/67,2009/10,Surkhet,Bheri,Hill,Mid-Western,"Goiter,Cretinism",602,Bheri,Hill,Mid-Western
2066/67,2009/10,Surkhet,Bheri,Hill,Mid-Western,Malnutrition,519,Bheri,Hill,Mid-Western
2066/67,2009/10,Surkhet,Bheri,Hill,Mid-Western,Night blindness,155,Bheri,Hill,Mid-Western
2066/67,2009/10,Surkhet,Bheri,Hill,Mid-Western,Obesity,77,Bheri,Hill,Mid-Western
2066/67,2009/10,Surkhet,Bheri,Hill,Mid-Western,Polyneuritis,3776,Bheri,Hill,Mid-Western
2067/68,2010/11,Surkhet,Bheri,Hill,Mid-Western,Anemia,1217,Bheri,Hill,Mid-Western
2067/68,2010/11,Surkhet,Bheri,Hill,Mid-Western,Avitaminoses and other nutrideficency,2399,Bheri,Hill,Mid-Western
2067/68,2010/11,Surkhet,Bheri,Hill,Mid-Western,Dehydration,2711,Bheri,Hill,Mid-Western
2067/68,2010/11,Surkhet,Bheri,Hill,Mid-Western,Diabetic myelitis,18,Bheri,Hill,Mid-Western
2067/68,2010/11,Surkhet,Bheri,Hill,Mid-Western,"Goiter,Cretinism",7,Bheri,Hill,Mid-Western
2067/68,2010/11,Surkhet,Bheri,Hill,Mid-Western,Malnutrition,474,Bheri,Hill,Mid-Western
2067/68,2010/11,Surkhet,Bheri,Hill,Mid-Western,Night blindness,124,Bheri,Hill,Mid-Western
2067/68,2010/11,Surkhet,Bheri,Hill,Mid-Western,Obesity,60,Bheri,Hill,Mid-Western
2067/68,2010/11,Surkhet,Bheri,Hill,Mid-Western,Polyneuritis,3136,Bheri,Hill,Mid-Western
2068/69,2011/12,Surkhet,Bheri,Hill,Mid-Western,Anemia,1144,Bheri,Hill,Mid-Western
2068/69,2011/12,Surkhet,Bheri,Hill,Mid-Western,Avitaminoses and other nutrideficency,2409,Bheri,Hill,Mid-Western
2068/69,2011/12,Surkhet,Bheri,Hill,Mid-Western,Dehydration,1898,Bheri,Hill,Mid-Western
2068/69,2011/12,Surkhet,Bheri,Hill,Mid-Western,Diabetic myelitis,34,Bheri,Hill,Mid-Western
2068/69,2011/12,Surkhet,Bheri,Hill,Mid-Western,"Goiter,Cretinism",74,Bheri,Hill,Mid-Western
2068/69,2011/12,Surkhet,Bheri,Hill,Mid-Western,Malnutrition,210,Bheri,Hill,Mid-Western
2068/69,2011/12,Surkhet,Bheri,Hill,Mid-Western,Night blindness,265,Bheri,Hill,Mid-Western
2068/69,2011/12,Surkhet,Bheri,Hill,Mid-Western,Obesity,15,Bheri,Hill,Mid-Western
2068/69,2011/12,Surkhet,Bheri,Hill,Mid-Western,Polyneuritis,3150,Bheri,Hill,Mid-Western
2069/70,2012/13,Surkhet,Bheri,Hill,Mid-Western,Anemia,968,Bheri,Hill,Mid-Western
2069/70,2012/13,Surkhet,Bheri,Hill,Mid-Western,Avitaminoses and other nutrideficency,2141,Bheri,Hill,Mid-Western
2069/70,2012/13,Surkhet,Bheri,Hill,Mid-Western,Dehydration,1634,Bheri,Hill,Mid-Western
2069/70,2012/13,Surkhet,Bheri,Hill,Mid-Western,Diabetic myelitis,22,Bheri,Hill,Mid-Western
2069/70,2012/13,Surkhet,Bheri,Hill,Mid-Western,"Goiter,Cretinism",1,Bheri,Hill,Mid-Western
2069/70,2012/13,Surkhet,Bheri,Hill,Mid-Western,Malnutrition,218,Bheri,Hill,Mid-Western
2069/70,2012/13,Surkhet,Bheri,Hill,Mid-Western,Night blindness,71,Bheri,Hill,Mid-Western
2069/70,2012/13,Surkhet,Bheri,Hill,Mid-Western,Obesity,19,Bheri,Hill,Mid-Western
2069/70,2012/13,Surkhet,Bheri,Hill,Mid-Western,Polyneuritis,2449,Bheri,Hill,Mid-Western
2070/71,2013/14,Surkhet,Bheri,Hill,Mid-Western,Anemia,927,Bheri,Hill,Mid-Western
2070/71,2013/14,Surkhet,Bheri,Hill,Mid-Western,Avitaminoses and other nutrideficency,936,Bheri,Hill,Mid-Western
2070/71,2013/14,Surkhet,Bheri,Hill,Mid-Western,Dehydration,889,Bheri,Hill,Mid-Western
2070/71,2013/14,Surkhet,Bheri,Hill,Mid-Western,Diabetic myelitis,201,Bheri,Hill,Mid-Western
2070/71,2013/14,Surkhet,Bheri,Hill,Mid-Western,"Goiter,Cretinism",46,Bheri,Hill,Mid-Western
2070/71,2013/14,Surkhet,Bheri,Hill,Mid-Western,Malnutrition,519,Bheri,Hill,Mid-Western
2070/71,2013/14,Surkhet,Bheri,Hill,Mid-Western,Night blindness,66,Bheri,Hill,Mid-Western
2070/71,2013/14,Surkhet,Bheri,Hill,Mid-Western,Obesity,8,Bheri,Hill,Mid-Western
2070/71,2013/14,Surkhet,Bheri,Hill,Mid-Western,Polyneuritis,665,Bheri,Hill,Mid-Western
2066/67,2009/10,Syangja,Gandaki,Hill,Western,Anemia,1966,Gandaki,Hill,Western
2066/67,2009/10,Syangja,Gandaki,Hill,Western,Avitaminoses and other nutrideficency,3838,Gandaki,Hill,Western
2066/67,2009/10,Syangja,Gandaki,Hill,Western,Dehydration,503,Gandaki,Hill,Western
2066/67,2009/10,Syangja,Gandaki,Hill,Western,Diabetic myelitis,309,Gandaki,Hill,Western
2066/67,2009/10,Syangja,Gandaki,Hill,Western,"Goiter,Cretinism",70,Gandaki,Hill,Western
2066/67,2009/10,Syangja,Gandaki,Hill,Western,Malnutrition,319,Gandaki,Hill,Western
2066/67,2009/10,Syangja,Gandaki,Hill,Western,Night blindness,176,Gandaki,Hill,Western
2066/67,2009/10,Syangja,Gandaki,Hill,Western,Obesity,89,Gandaki,Hill,Western
2066/67,2009/10,Syangja,Gandaki,Hill,Western,Polyneuritis,1154,Gandaki,Hill,Western
2067/68,2010/11,Syangja,Gandaki,Hill,Western,Anemia,1410,Gandaki,Hill,Western
2067/68,2010/11,Syangja,Gandaki,Hill,Western,Avitaminoses and other nutrideficency,4050,Gandaki,Hill,Western
2067/68,2010/11,Syangja,Gandaki,Hill,Western,Dehydration,364,Gandaki,Hill,Western
2067/68,2010/11,Syangja,Gandaki,Hill,Western,Diabetic myelitis,242,Gandaki,Hill,Western
2067/68,2010/11,Syangja,Gandaki,Hill,Western,"Goiter,Cretinism",36,Gandaki,Hill,Western
2067/68,2010/11,Syangja,Gandaki,Hill,Western,Malnutrition,216,Gandaki,Hill,Western
2067/68,2010/11,Syangja,Gandaki,Hill,Western,Night blindness,127,Gandaki,Hill,Western
2067/68,2010/11,Syangja,Gandaki,Hill,Western,Obesity,14,Gandaki,Hill,Western
2067/68,2010/11,Syangja,Gandaki,Hill,Western,Polyneuritis,1046,Gandaki,Hill,Western
2068/69,2011/12,Syangja,Gandaki,Hill,Western,Anemia,1340,Gandaki,Hill,Western
2068/69,2011/12,Syangja,Gandaki,Hill,Western,Avitaminoses and other nutrideficency,4288,Gandaki,Hill,Western
2068/69,2011/12,Syangja,Gandaki,Hill,Western,Dehydration,260,Gandaki,Hill,Western
2068/69,2011/12,Syangja,Gandaki,Hill,Western,Diabetic myelitis,459,Gandaki,Hill,Western
2068/69,2011/12,Syangja,Gandaki,Hill,Western,"Goiter,Cretinism",17,Gandaki,Hill,Western
2068/69,2011/12,Syangja,Gandaki,Hill,Western,Malnutrition,225,Gandaki,Hill,Western
2068/69,2011/12,Syangja,Gandaki,Hill,Western,Night blindness,270,Gandaki,Hill,Western
2068/69,2011/12,Syangja,Gandaki,Hill,Western,Obesity,26,Gandaki,Hill,Western
2068/69,2011/12,Syangja,Gandaki,Hill,Western,Polyneuritis,1122,Gandaki,Hill,Western
2069/70,2012/13,Syangja,Gandaki,Hill,Western,Anemia,950,Gandaki,Hill,Western
2069/70,2012/13,Syangja,Gandaki,Hill,Western,Avitaminoses and other nutrideficency,3664,Gandaki,Hill,Western
2069/70,2012/13,Syangja,Gandaki,Hill,Western,Dehydration,325,Gandaki,Hill,Western
2069/70,2012/13,Syangja,Gandaki,Hill,Western,Diabetic myelitis,391,Gandaki,Hill,Western
2069/70,2012/13,Syangja,Gandaki,Hill,Western,"Goiter,Cretinism",3,Gandaki,Hill,Western
2069/70,2012/13,Syangja,Gandaki,Hill,Western,Malnutrition,109,Gandaki,Hill,Western
2069/70,2012/13,Syangja,Gandaki,Hill,Western,Night blindness,127,Gandaki,Hill,Western
2069/70,2012/13,Syangja,Gandaki,Hill,Western,Obesity,32,Gandaki,Hill,Western
2069/70,2012/13,Syangja,Gandaki,Hill,Western,Polyneuritis,1307,Gandaki,Hill,Western
2070/71,2013/14,Syangja,Gandaki,Hill,Western,Anemia,4410,Gandaki,Hill,Western
2070/71,2013/14,Syangja,Gandaki,Hill,Western,Avitaminoses and other nutrideficency,4691,Gandaki,Hill,Western
2070/71,2013/14,Syangja,Gandaki,Hill,Western,Dehydration,767,Gandaki,Hill,Western
2070/71,2013/14,Syangja,Gandaki,Hill,Western,Diabetic myelitis,1192,Gandaki,Hill,Western
2070/71,2013/14,Syangja,Gandaki,Hill,Western,"Goiter,Cretinism",12,Gandaki,Hill,Western
2070/71,2013/14,Syangja,Gandaki,Hill,Western,Malnutrition,406,Gandaki,Hill,Western
2070/71,2013/14,Syangja,Gandaki,Hill,Western,Night blindness,101,Gandaki,Hill,Western
2070/71,2013/14,Syangja,Gandaki,Hill,Western,Obesity,77,Gandaki,Hill,Western
2070/71,2013/14,Syangja,Gandaki,Hill,Western,Polyneuritis,1645,Gandaki,Hill,Western
2066/67,2009/10,Tanahu,Gandaki,Hill,Western,Anemia,744,Gandaki,Hill,Western
2066/67,2009/10,Tanahu,Gandaki,Hill,Western,Avitaminoses and other nutrideficency,811,Gandaki,Hill,Western
2066/67,2009/10,Tanahu,Gandaki,Hill,Western,Dehydration,236,Gandaki,Hill,Western
2066/67,2009/10,Tanahu,Gandaki,Hill,Western,Diabetic myelitis,553,Gandaki,Hill,Western
2066/67,2009/10,Tanahu,Gandaki,Hill,Western,"Goiter,Cretinism",28,Gandaki,Hill,Western
2066/67,2009/10,Tanahu,Gandaki,Hill,Western,Malnutrition,159,Gandaki,Hill,Western
2066/67,2009/10,Tanahu,Gandaki,Hill,Western,Night blindness,111,Gandaki,Hill,Western
2066/67,2009/10,Tanahu,Gandaki,Hill,Western,Obesity,150,Gandaki,Hill,Western
2066/67,2009/10,Tanahu,Gandaki,Hill,Western,Polyneuritis,459,Gandaki,Hill,Western
2067/68,2010/11,Tanahu,Gandaki,Hill,Western,Anemia,625,Gandaki,Hill,Western
2067/68,2010/11,Tanahu,Gandaki,Hill,Western,Avitaminoses and other nutrideficency,812,Gandaki,Hill,Western
2067/68,2010/11,Tanahu,Gandaki,Hill,Western,Dehydration,214,Gandaki,Hill,Western
2067/68,2010/11,Tanahu,Gandaki,Hill,Western,Diabetic myelitis,503,Gandaki,Hill,Western
2067/68,2010/11,Tanahu,Gandaki,Hill,Western,"Goiter,Cretinism",81,Gandaki,Hill,Western
2067/68,2010/11,Tanahu,Gandaki,Hill,Western,Malnutrition,61,Gandaki,Hill,Western
2067/68,2010/11,Tanahu,Gandaki,Hill,Western,Night blindness,84,Gandaki,Hill,Western
2067/68,2010/11,Tanahu,Gandaki,Hill,Western,Obesity,158,Gandaki,Hill,Western
2067/68,2010/11,Tanahu,Gandaki,Hill,Western,Polyneuritis,271,Gandaki,Hill,Western
2068/69,2011/12,Tanahu,Gandaki,Hill,Western,Anemia,632,Gandaki,Hill,Western
2068/69,2011/12,Tanahu,Gandaki,Hill,Western,Avitaminoses and other nutrideficency,772,Gandaki,Hill,Western
2068/69,2011/12,Tanahu,Gandaki,Hill,Western,Dehydration,220,Gandaki,Hill,Western
2068/69,2011/12,Tanahu,Gandaki,Hill,Western,Diabetic myelitis,688,Gandaki,Hill,Western
2068/69,2011/12,Tanahu,Gandaki,Hill,Western,"Goiter,Cretinism",174,Gandaki,Hill,Western
2068/69,2011/12,Tanahu,Gandaki,Hill,Western,Malnutrition,39,Gandaki,Hill,Western
2068/69,2011/12,Tanahu,Gandaki,Hill,Western,Night blindness,109,Gandaki,Hill,Western
2068/69,2011/12,Tanahu,Gandaki,Hill,Western,Obesity,114,Gandaki,Hill,Western
2068/69,2011/12,Tanahu,Gandaki,Hill,Western,Polyneuritis,311,Gandaki,Hill,Western
2069/70,2012/13,Tanahu,Gandaki,Hill,Western,Anemia,836,Gandaki,Hill,Western
2069/70,2012/13,Tanahu,Gandaki,Hill,Western,Avitaminoses and other nutrideficency,982,Gandaki,Hill,Western
2069/70,2012/13,Tanahu,Gandaki,Hill,Western,Dehydration,316,Gandaki,Hill,Western
2069/70,2012/13,Tanahu,Gandaki,Hill,Western,Diabetic myelitis,1483,Gandaki,Hill,Western
2069/70,2012/13,Tanahu,Gandaki,Hill,Western,"Goiter,Cretinism",198,Gandaki,Hill,Western
2069/70,2012/13,Tanahu,Gandaki,Hill,Western,Malnutrition,127,Gandaki,Hill,Western
2069/70,2012/13,Tanahu,Gandaki,Hill,Western,Night blindness,173,Gandaki,Hill,Western
2069/70,2012/13,Tanahu,Gandaki,Hill,Western,Obesity,121,Gandaki,Hill,Western
2069/70,2012/13,Tanahu,Gandaki,Hill,Western,Polyneuritis,413,Gandaki,Hill,Western
2070/71,2013/14,Tanahu,Gandaki,Hill,Western,Anemia,1753,Gandaki,Hill,Western
