District,zone,belt,region,Year BS,Year AD,Clinical Malaria/Total Treatment,Age group,Gender,Number of people,Zone,Belt,Region
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,Clinical Malaria,33 Years & Above,Male,0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,Clinical Malaria,33 Years & Above,Male,0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,Total Treatment,33 Years & Above,Male,0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,Total Treatment,33 Years & Above,Male,0,Bagmati,Mountain,Central
Dhading,Bagmati,Hill,Central,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,3,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2070/71,2013/14,Clinical Malaria,34 Years & Above,Male,3,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,3,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2070/71,2013/14,Clinical Malaria,34 Years & Above,Male,9,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2070/71,2013/14,Total Treatment,Under 5 Years,Female,1,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2070/71,2013/14,Total Treatment,34 Years & Above,Male,3,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2070/71,2013/14,Total Treatment,Under 5 Years,Female,1,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2070/71,2013/14,Total Treatment,34 Years & Above,Male,4,Bagmati,Hill,Central
Makwanpur,Narayani,Hill,Central,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,1,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2070/71,2013/14,Clinical Malaria,35 Years & Above,Male,2,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,31,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2070/71,2013/14,Clinical Malaria,35 Years & Above,Male,25,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2070/71,2013/14,Total Treatment,35 Years & Above,Male,0,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2070/71,2013/14,Total Treatment,35 Years & Above,Male,0,Narayani,Hill,Central
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,7,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Clinical Malaria,36 Years & Above,Male,6,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,156,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Clinical Malaria,36 Years & Above,Male,193,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Total Treatment,36 Years & Above,Male,0,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Total Treatment,Under 5 Years,Female,9,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Total Treatment,36 Years & Above,Male,15,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,17,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2070/71,2013/14,Clinical Malaria,37 Years & Above,Male,24,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,727,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2070/71,2013/14,Clinical Malaria,37 Years & Above,Male,741,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2070/71,2013/14,Total Treatment,Under 5 Years,Female,1,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2070/71,2013/14,Total Treatment,37 Years & Above,Male,3,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2070/71,2013/14,Total Treatment,Under 5 Years,Female,60,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2070/71,2013/14,Total Treatment,37 Years & Above,Male,39,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2070/71,2013/14,Clinical Malaria,38 Years & Above,Male,0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2070/71,2013/14,Clinical Malaria,38 Years & Above,Male,0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2070/71,2013/14,Total Treatment,38 Years & Above,Male,0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2070/71,2013/14,Total Treatment,38 Years & Above,Male,0,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2070/71,2013/14,Clinical Malaria,39 Years & Above,Male,0,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,1,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2070/71,2013/14,Clinical Malaria,39 Years & Above,Male,6,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2070/71,2013/14,Total Treatment,39 Years & Above,Male,0,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2070/71,2013/14,Total Treatment,Under 5 Years,Female,1,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2070/71,2013/14,Total Treatment,39 Years & Above,Male,8,Narayani,Terai,Central
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Clinical Malaria,40 Years & Above,Male,0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,12,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Clinical Malaria,40 Years & Above,Male,13,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Total Treatment,40 Years & Above,Male,0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,1,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Total Treatment,40 Years & Above,Male,5,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Clinical Malaria,41 Years & Above,Male,0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Clinical Malaria,41 Years & Above,Male,0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Total Treatment,41 Years & Above,Male,0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,1,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Total Treatment,41 Years & Above,Male,1,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Clinical Malaria,42 Years & Above,Male,0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Clinical Malaria,42 Years & Above,Male,2,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Total Treatment,42 Years & Above,Male,0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Total Treatment,42 Years & Above,Male,2,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Clinical Malaria,43 Years & Above,Male,0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,1,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Clinical Malaria,43 Years & Above,Male,2,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Total Treatment,43 Years & Above,Male,0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,1,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Total Treatment,43 Years & Above,Male,6,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Clinical Malaria,44 Years & Above,Male,0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,20,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Clinical Malaria,44 Years & Above,Male,22,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Total Treatment,44 Years & Above,Male,1,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,16,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Total Treatment,44 Years & Above,Male,57,Gandaki,Hill,Western
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Clinical Malaria,45 Years & Above,Male,0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Clinical Malaria,45 Years & Above,Male,0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Total Treatment,45 Years & Above,Male,0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Total Treatment,45 Years & Above,Male,0,Gandaki,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Clinical Malaria,46 Years & Above,Male,0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Clinical Malaria,46 Years & Above,Male,0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Total Treatment,46 Years & Above,Male,0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Total Treatment,46 Years & Above,Male,0,Dhawalagiri,Mountain,Western
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Clinical Malaria,47 Years & Above,Male,0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Clinical Malaria,47 Years & Above,Male,0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Total Treatment,47 Years & Above,Male,0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Total Treatment,47 Years & Above,Male,0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,2,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Clinical Malaria,48 Years & Above,Male,0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Clinical Malaria,48 Years & Above,Male,0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Total Treatment,48 Years & Above,Male,0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,4,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Total Treatment,48 Years & Above,Male,0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Clinical Malaria,49 Years & Above,Male,0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Clinical Malaria,49 Years & Above,Male,0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Total Treatment,49 Years & Above,Male,0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Total Treatment,49 Years & Above,Male,0,Dhawalagiri,Hill,Western
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Clinical Malaria,50 Years & Above,Male,1,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,1,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Clinical Malaria,50 Years & Above,Male,30,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Total Treatment,50 Years & Above,Male,0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Total Treatment,50 Years & Above,Male,18,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Clinical Malaria,51 Years & Above,Male,1,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,11,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Clinical Malaria,51 Years & Above,Male,12,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Total Treatment,51 Years & Above,Male,1,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,13,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Total Treatment,51 Years & Above,Male,19,Lumbini,Hill,Western
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,15,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Clinical Malaria,52 Years & Above,Male,20,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,465,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Clinical Malaria,52 Years & Above,Male,437,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Total Treatment,52 Years & Above,Male,6,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,92,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Total Treatment,52 Years & Above,Male,113,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Clinical Malaria,53 Years & Above,Male,0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Clinical Malaria,53 Years & Above,Male,269,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Total Treatment,53 Years & Above,Male,0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Total Treatment,53 Years & Above,Male,283,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,38,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2070/71,2013/14,Clinical Malaria,54 Years & Above,Male,45,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,98,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2070/71,2013/14,Clinical Malaria,54 Years & Above,Male,129,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,18,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2070/71,2013/14,Total Treatment,54 Years & Above,Male,31,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,66,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2070/71,2013/14,Total Treatment,54 Years & Above,Male,138,Lumbini,Terai,Western
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Clinical Malaria,55 Years & Above,Male,0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,4,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Clinical Malaria,55 Years & Above,Male,0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Total Treatment,55 Years & Above,Male,0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Total Treatment,55 Years & Above,Male,0,Lumbini,Hill,Western
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Clinical Malaria,56 Years & Above,Male,0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Clinical Malaria,56 Years & Above,Male,0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Total Treatment,56 Years & Above,Male,0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Total Treatment,56 Years & Above,Male,0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Clinical Malaria,57 Years & Above,Male,0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Clinical Malaria,57 Years & Above,Male,0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Total Treatment,57 Years & Above,Male,0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Total Treatment,Under 5 Years,Female,0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Total Treatment,57 Years & Above,Male,0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Clinical Malaria,58 Years & Above,Male,0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Clinical Malaria,Under 5 Years,Female,0,Rapti,Hill,Mid-Western
