District Name,Zone,Ecological Belt,Development Region,Year (B.S),Year (A.D),Indicator,Sub-Indicator,Sub-Indicator,Sub-Indicator,Sub-Indicator,Value
Palpa,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,48
Palpa,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,5
Palpa,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,14
Palpa,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,301
Palpa,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,6650
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,387941
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,18191
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,13141
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,1238
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,892
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,44
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,1012
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,43
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,5
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,14
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,42
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,5
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,1165
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,13725
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,885898
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,41345
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,23015
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,998
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,405
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,1214
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,48
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,1262
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,20420
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,550753
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,50157
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,37331
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,1592
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,834
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,6
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,480
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,11
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,24
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,521
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,12808
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,528504
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,36255
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,30220
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,468
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,209
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,1
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,47
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,18
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,66
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,4237
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,297847
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,8929
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,4941
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,123
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,259
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,7
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,56
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,33
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,96
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,8956
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,664196
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,37616
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,17284
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,112
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,386
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,63
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,63
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,10879
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,702071
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,11170
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,14556
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,296
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,760
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,5
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,13
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,18
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,7650
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,216088
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,14281
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,14617
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,34
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,190
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,187
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,187
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,6545
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,365952
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,12778
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,16982
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,227
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,437
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,100
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,15
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,243
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,12
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,30
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,400
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,18272
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,1192426
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,40148
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,36970
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,1654
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,1005
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,38
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,46
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,380
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,54
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,16
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,11
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,545
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,18554
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,923076
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,40851
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,33685
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,636
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,1492
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,931
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,29
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,960
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,13576
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,808454
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,25803
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,23801
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,626
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,894
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,119
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,90
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,231
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,355
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,68
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
