District,zone,belt,region,Year BS,Year AD,Vaccines,No of children,Zone,Belt,Region
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,DPT-Hep B1,2070,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,DPT-Hep B2,2097,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,DPT-Hep B3,2033,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,"Japnese
Encephalitis",0,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,"Measles 12-23
months",47,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,"Measles 9-11
months",1848,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Polio 1,2069,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Polio 2,2100,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Polio 3,2032,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,TT 1 4,1114,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,TT 2,1342,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,TT 2+ 4,1141,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,BCG5,1498,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,DPT-HepB 1 4,1496,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,DPT-HepB 2 4,1391,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,DPT-HepB 3 4,1351,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Polio14,1511,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Polio24,1388,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Polio34,1316,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Measles 9-11 months 4,1384,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Measles 12-23 4,294,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Japenese Encephalitis 4,0,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,TT 1 5,723,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,TT24,585,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,TT 2+ 5,154,Sagarmatha,Mountain,Eastern
Sunsari,Kosi,Terai,Eastern,2066/67,2009/10,BCG,17171,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2066/67,2009/10,DPT-HepB 1,15672,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2066/67,2009/10,DPT-HepB 2,15163,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2066/67,2009/10,DPT-HepB 3,14917,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2066/67,2009/10,Japenese Encephalitis,8208,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2066/67,2009/10,Measles 12-23,267,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2066/67,2009/10,Measles 9-11 months,15234,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2066/67,2009/10,Polio1,15672,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2066/67,2009/10,Polio2,15163,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2066/67,2009/10,Polio3,14917,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2066/67,2009/10,TT 1,6328,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2066/67,2009/10,TT 2+,11637,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2066/67,2009/10,TT2,6021,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2067/68,2010/11,BCG2,18102,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2067/68,2010/11,DPT-HepB 1 2,17508,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2067/68,2010/11,DPT-HepB 2 2,17212,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2067/68,2010/11,DPT-HepB 3 2,17384,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2067/68,2010/11,Japenese Encephalitis 2,10792,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2067/68,2010/11,Measles 12-23 2,160,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2067/68,2010/11,Measles 9-11 months 2,15760,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2067/68,2010/11,Polio12,17508,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2067/68,2010/11,Polio22,17212,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2067/68,2010/11,Polio32,17384,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2067/68,2010/11,TT 1 2,7332,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2067/68,2010/11,TT 2+ 2,10038,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2067/68,2010/11,TT22,6539,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,BCG3,18344,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,DPT-HepB 1 3,17474,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,DPT-HepB 2 3,17121,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,DPT-HepB 3 3,16963,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Japenese Encephalitis 3,12259,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Measles 12-23 3,130,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Measles 9-11 months 3,16077,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Polio13,17474,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Polio23,17121,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Polio33,16963,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,TT 1 3,7498,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,TT 2+ 3,10601,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,TT23,7188,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,BCG4,18151,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,DPT-Hep B1,17535,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,DPT-Hep B2,17069,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,DPT-Hep B3,16744,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,"Japnese
Encephalitis",11658,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,"Measles 12-23
months",173,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,"Measles 9-11
months",16004,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Polio 1,17535,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Polio 2,17069,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Polio 3,16744,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,TT 1 4,6332,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,TT 2,7520,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,TT 2+ 4,10561,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,BCG5,1382,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,DPT-HepB 1 4,1400,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,DPT-HepB 2 4,1364,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,DPT-HepB 3 4,1244,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Polio14,1400,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Polio24,1364,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Polio34,1244,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Measles 9-11 months 4,1221,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Measles 12-23 4,184,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Japenese Encephalitis 4,0,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,TT 1 5,852,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,TT24,556,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,TT 2+ 5,127,Kosi,Terai,Eastern
Surkhet,Bheri,Hill,Mid-Western,2066/67,2009/10,BCG,9010,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2066/67,2009/10,DPT-HepB 1,8417,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2066/67,2009/10,DPT-HepB 2,7952,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2066/67,2009/10,DPT-HepB 3,7732,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2066/67,2009/10,Japenese Encephalitis,0,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2066/67,2009/10,Measles 12-23,121,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2066/67,2009/10,Measles 9-11 months,8365,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2066/67,2009/10,Polio1,8560,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2066/67,2009/10,Polio2,8145,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2066/67,2009/10,Polio3,7932,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2066/67,2009/10,TT 1,2852,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2066/67,2009/10,TT 2+,4690,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2066/67,2009/10,TT2,4870,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,BCG2,8855,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,DPT-HepB 1 2,8827,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,DPT-HepB 2 2,8929,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,DPT-HepB 3 2,9064,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,Japenese Encephalitis 2,0,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,Measles 12-23 2,93,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,Measles 9-11 months 2,8401,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,Polio12,8832,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,Polio22,8929,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,Polio32,9064,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,TT 1 2,2728,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,TT 2+ 2,4071,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,TT22,4226,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,BCG3,8898,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,DPT-HepB 1 3,8567,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,DPT-HepB 2 3,8497,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,DPT-HepB 3 3,8407,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Japenese Encephalitis 3,5572,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Measles 12-23 3,77,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Measles 9-11 months 3,7999,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Polio13,8567,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Polio23,8497,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Polio33,8407,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,TT 1 3,2794,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,TT 2+ 3,3714,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,TT23,3834,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,BCG4,8465,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,DPT-Hep B1,8210,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,DPT-Hep B2,8171,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,DPT-Hep B3,8066,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,"Japnese
Encephalitis",6891,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,"Measles 12-23
months",25,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,"Measles 9-11
months",8023,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Polio 1,8210,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Polio 2,8172,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Polio 3,8066,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,TT 1 4,2851,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,TT 2,3689,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,TT 2+ 4,3588,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,BCG5,89041,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,DPT-HepB 1 4,85266,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,DPT-HepB 2 4,83786,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,DPT-HepB 3 4,82664,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Polio14,85262,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Polio24,83777,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Polio34,82645,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Measles 9-11 months 4,80441,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Measles 12-23 4,1859,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Japenese Encephalitis 4,32925,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,TT 1 5,42695,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,TT24,39026,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,TT 2+ 5,33626,Bheri,Hill,Mid-Western
Syangja,Gandaki,Hill,Western,2066/67,2009/10,BCG,6286,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2066/67,2009/10,DPT-HepB 1,6110,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2066/67,2009/10,DPT-HepB 2,5773,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2066/67,2009/10,DPT-HepB 3,5858,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2066/67,2009/10,Japenese Encephalitis,0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2066/67,2009/10,Measles 12-23,190,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2066/67,2009/10,Measles 9-11 months,6303,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2066/67,2009/10,Polio1,6130,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2066/67,2009/10,Polio2,5803,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2066/67,2009/10,Polio3,5907,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2066/67,2009/10,TT 1,1244,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2066/67,2009/10,TT 2+,4249,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2066/67,2009/10,TT2,3907,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,BCG2,6195,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,DPT-HepB 1 2,6876,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,DPT-HepB 2 2,6781,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,DPT-HepB 3 2,7034,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,Japenese Encephalitis 2,0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,Measles 12-23 2,51,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,Measles 9-11 months 2,6516,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,Polio12,6959,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,Polio22,6778,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,Polio32,7034,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,TT 1 2,706,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,TT 2+ 2,4784,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,TT22,3935,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2068/69,2011/12,BCG3,5947,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2068/69,2011/12,DPT-HepB 1 3,6890,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2068/69,2011/12,DPT-HepB 2 3,6898,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2068/69,2011/12,DPT-HepB 3 3,6887,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Japenese Encephalitis 3,0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Measles 12-23 3,47,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Measles 9-11 months 3,6684,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Polio13,6886,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Polio23,7309,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Polio33,6897,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2068/69,2011/12,TT 1 3,466,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2068/69,2011/12,TT 2+ 3,4101,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2068/69,2011/12,TT23,3433,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,BCG4,5682,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,DPT-Hep B1,6656,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,DPT-Hep B2,6689,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,DPT-Hep B3,6589,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,"Japnese
Encephalitis",0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,"Measles 12-23
months",51,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,"Measles 9-11
months",6289,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Polio 1,6650,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Polio 2,6682,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Polio 3,6585,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,TT 1 4,391,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,TT 2,3730,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,TT 2+ 4,4046,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,BCG5,3364,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,DPT-HepB 1 4,3261,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,DPT-HepB 2 4,3185,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,DPT-HepB 3 4,3153,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Polio14,3242,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Polio24,3196,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Polio34,3130,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Measles 9-11 months 4,3147,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Measles 12-23 4,130,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Japenese Encephalitis 4,0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,TT 1 5,1045,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,TT24,1065,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,TT 2+ 5,1258,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2066/67,2009/10,BCG,6701,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2066/67,2009/10,DPT-HepB 1,6483,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2066/67,2009/10,DPT-HepB 2,6053,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2066/67,2009/10,DPT-HepB 3,6025,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2066/67,2009/10,Japenese Encephalitis,0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2066/67,2009/10,Measles 12-23,46,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2066/67,2009/10,Measles 9-11 months,6361,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2066/67,2009/10,Polio1,6667,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2066/67,2009/10,Polio2,6349,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2066/67,2009/10,Polio3,6249,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2066/67,2009/10,TT 1,3847,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2066/67,2009/10,TT 2+,634,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2066/67,2009/10,TT2,3866,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,BCG2,6587,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,DPT-HepB 1 2,6807,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,DPT-HepB 2 2,6776,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,DPT-HepB 3 2,6964,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,Japenese Encephalitis 2,0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,Measles 12-23 2,59,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,Measles 9-11 months 2,6366,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,Polio12,6804,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,Polio22,6790,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,Polio32,6960,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,TT 1 2,3802,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,TT 2+ 2,806,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,TT22,3830,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,BCG3,6320,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,DPT-HepB 1 3,6840,Gandaki,Hill,Western
