District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator 1,Sub-Indicator,Sub-Indicator,Value
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Pills,1.2
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Depo,2.5
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,IUD,1.36
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Norplant,1.52
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Total,11.11
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Condom,4.53
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Pills,3.99
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Depo,8.07
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,IUD,2.48
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Implant,2.66
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Total,21.73
Palpa,Lumbini,Hill,Western,2070/71,2013/14,CPR,Current Users as % of MWRA,Total,42.31
Palpa,Lumbini,Hill,Western,2070/71,2013/14,CYP,Condom,Total,2586.27
Palpa,Lumbini,Hill,Western,2070/71,2013/14,CYP,Pills,Total,1399.31
Palpa,Lumbini,Hill,Western,2070/71,2013/14,CYP,Depo,Total,3285.25
Palpa,Lumbini,Hill,Western,2070/71,2013/14,CYP,IUD,Total,9904
Palpa,Lumbini,Hill,Western,2070/71,2013/14,CYP,Norplant,Total,4460
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Condom,4.08
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Pills,1.11
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Depo,2.58
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,IUD,0.66
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Norplant,0.24
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Total,8.68
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Condom,4.08
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Pills,2.62
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Depo,4.21
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,IUD,2.4
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Implant,0.75
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Total,14.05
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,CPR,Current Users as % of MWRA,Total,41.73
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,CYP,Condom,Total,5905.99
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,CYP,Pills,Total,3180.38
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,CYP,Depo,Total,5753.75
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,CYP,IUD,Total,7984
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,CYP,Norplant,Total,2025
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Condom,1.89
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Pills,2.61
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Depo,4.21
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,IUD,0.72
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Norplant,0.45
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Total,9.88
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Condom,1.89
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Pills,2.73
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Depo,5.81
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,IUD,1.38
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Implant,0.94
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Total,12.76
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,CPR,Current Users as % of MWRA,Total,29.38
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,CYP,Condom,Total,3671.69
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,CYP,Pills,Total,3858.23
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,CYP,Depo,Total,9332.75
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,CYP,IUD,Total,12736
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,CYP,Norplant,Total,4170
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Condom,3.14
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Pills,2.45
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Depo,5.03
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,IUD,0.17
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Norplant,0.15
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Total,10.94
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Condom,3.14
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Pills,2.67
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Depo,7.85
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,IUD,0.75
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Implant,0.9
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Total,15.31
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,CPR,Current Users as % of MWRA,Total,29.08
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,CYP,Condom,Total,3523.36
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,CYP,Pills,Total,2788.85
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,CYP,Depo,Total,7555
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,CYP,IUD,Total,3744
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,CYP,Norplant,Total,1045
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Condom,4.72
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Pills,1.85
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Depo,2.73
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,IUD,0.1
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Norplant,0.52
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Total,9.92
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Condom,4.72
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Pills,1.62
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Depo,3.11
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,IUD,1.51
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Implant,2.3
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Total,13.27
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,CPR,Current Users as % of MWRA,Total,26.81
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,CYP,Condom,Total,1985.65
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,CYP,Pills,Total,686.85
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,CYP,Depo,Total,1235.25
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,CYP,IUD,Total,984
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,CYP,Norplant,Total,1295
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Condom,9.43
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Pills,3.48
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Depo,4.9
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,IUD,0.24
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Norplant,0.82
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Total,18.86
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Condom,9.43
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Pills,6.6
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Depo,10.09
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,IUD,1.58
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Implant,2.64
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Total,30.33
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,CPR,Current Users as % of MWRA,Total,40.9
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,CYP,Condom,Total,4427.97
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,CYP,Pills,Total,2893.54
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,CYP,Depo,Total,4321
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,CYP,IUD,Total,896
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,CYP,Norplant,Total,1930
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Condom,10.53
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Pills,2.23
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Depo,7.96
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,IUD,0.58
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Norplant,3.03
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Total,24.33
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Condom,10.53
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Pills,2.69
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Depo,9.68
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,IUD,2.45
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Implant,11.65
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Total,37
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,CPR,Current Users as % of MWRA,Total,45.31
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,CYP,Condom,Total,4680.47
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,CYP,Pills,Total,859.23
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,CYP,Depo,Total,3639
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,CYP,IUD,Total,2368
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,CYP,Norplant,Total,3800
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Condom,3.47
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Pills,4.32
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Depo,10.08
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,IUD,0.08
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Norplant,0.44
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Total,18.4
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Condom,3.47
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Pills,3.57
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Depo,10.7
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,IUD,0.48
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Implant,1.51
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Total,19.73
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,CPR,Current Users as % of MWRA,Total,27.67
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,CYP,Condom,Total,1440.59
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,CYP,Pills,Total,1098.54
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,CYP,Depo,Total,3654.25
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,CYP,IUD,Total,272
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,CYP,Norplant,Total,950
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Condom,4.6
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Pills,1.49
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Depo,4.64
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,IUD,0.43
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Norplant,0.82
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Total,11.99
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Condom,4.6
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Pills,2.15
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Depo,8.18
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,IUD,3.04
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Implant,3.94
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Total,21.9
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,CPR,Current Users as % of MWRA,Total,33.9
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,CYP,Condom,Total,2439.68
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,CYP,Pills,Total,982.92
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,CYP,Depo,Total,4245.5
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,CYP,IUD,Total,1816
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,CYP,Norplant,Total,2185
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Condom,6.38
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Pills,1.75
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Depo,4.08
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,IUD,1.33
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Norplant,0.81
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Total,14.35
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Condom,6.38
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Pills,5.14
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Depo,11.79
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,IUD,8.76
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Implant,3.69
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Total,35.76
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,CPR,Current Users as % of MWRA,Total,54.66
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,CYP,Condom,Total,7949.51
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,CYP,Pills,Total,3088.31
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,CYP,Depo,Total,9242.5
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,CYP,IUD,Total,13232
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,CYP,Norplant,Total,5025
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Condom,5.83
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Pills,2.33
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Depo,6.89
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,IUD,0.6
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Norplant,1.41
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Total,17.07
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Condom,5.83
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Pills,3.6
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Depo,8.37
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,IUD,3.18
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Implant,3.24
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Total,24.22
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,CPR,Current Users as % of MWRA,Total,45.94
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,CYP,Condom,Total,6153.84
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,CYP,Pills,Total,3142.38
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,CYP,Depo,Total,8421.25
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,CYP,IUD,Total,5088
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,CYP,Norplant,Total,7460
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Condom,5.72
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Pills,1.26
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Depo,4.83
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,IUD,0.63
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Norplant,0.94
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Total,13.38
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Condom,5.72
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Pills,2.56
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Depo,7.25
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,IUD,6.43
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Implant,3.79
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Total,25.74
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,CPR,Current Users as % of MWRA,Total,56.52
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,CYP,Condom,Total,5389.69
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,CYP,Pills,Total,1984.85
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,CYP,Depo,Total,5950.25
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,CYP,IUD,Total,5008
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,CYP,Norplant,Total,4470
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Condom,5.95
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Pills,2.45
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Depo,5.61
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,IUD,0.44
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Norplant,1.36
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporay Method,New Acceptors as % of MWRA,Total,15.82
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Condom,5.95
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Pills,3.51
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Depo,8.17
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,IUD,3.32
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Implant,3.77
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Temporay Method,Current Users as % of MWRA,Total,24.72
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,CPR,Current Users as % of MWRA,Total,55.24
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,CYP,Condom,Total,4439.58
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,CYP,Pills,Total,2409.15
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,CYP,Depo,Total,5806.25
