Year AD,Year BS,District,zone,belt,region,Communicable and infectious disease,Number of people,Zone,Belt,Region
2011/012,2068/69,Siraha,Sagarmatha,Terai,Eastern,Reproductive Tract Infection male,82,Sagarmatha,Terai,Eastern
2011/012,2068/69,Siraha,Sagarmatha,Terai,Eastern,Reproductive tract infection female,120,Sagarmatha,Terai,Eastern
2011/012,2068/69,Dhanusa,Janakpur,Terai,Central,ARI /Lower respiratory tract infection,34361,Janakpur,Terai,Central
2011/012,2068/69,Dhanusa,Janakpur,Terai,Central,Upper respiratory Tract infection,23597,Janakpur,Terai,Central
2011/012,2068/69,Dhanusa,Janakpur,Terai,Central,Pneumonia,9952,Janakpur,Terai,Central
2011/012,2068/69,Dhanusa,Janakpur,Terai,Central,Server Pneumonia,412,Janakpur,Terai,Central
2011/012,2068/69,Dhanusa,Janakpur,Terai,Central,Bronchitis,10998,Janakpur,Terai,Central
2011/012,2068/69,Dhanusa,Janakpur,Terai,Central,Asthma,11120,Janakpur,Terai,Central
2011/012,2068/69,Dhanusa,Janakpur,Terai,Central,Urinary Tract infection,4826,Janakpur,Terai,Central
2011/012,2068/69,Dhanusa,Janakpur,Terai,Central,Viral Influenza,5214,Janakpur,Terai,Central
2011/012,2068/69,Dhanusa,Janakpur,Terai,Central,Reproductive Tract Infection male,172,Janakpur,Terai,Central
2011/012,2068/69,Dhanusa,Janakpur,Terai,Central,Reproductive tract infection female,243,Janakpur,Terai,Central
2011/012,2068/69,Mahottari,Janakpur,Terai,Central,ARI /Lower respiratory tract infection,24232,Janakpur,Terai,Central
2011/012,2068/69,Mahottari,Janakpur,Terai,Central,Upper respiratory Tract infection,20923,Janakpur,Terai,Central
2011/012,2068/69,Mahottari,Janakpur,Terai,Central,Pneumonia,7755,Janakpur,Terai,Central
2011/012,2068/69,Mahottari,Janakpur,Terai,Central,Server Pneumonia,267,Janakpur,Terai,Central
2011/012,2068/69,Mahottari,Janakpur,Terai,Central,Bronchitis,10040,Janakpur,Terai,Central
2011/012,2068/69,Mahottari,Janakpur,Terai,Central,Asthma,10275,Janakpur,Terai,Central
2011/012,2068/69,Mahottari,Janakpur,Terai,Central,Urinary Tract infection,6401,Janakpur,Terai,Central
2011/012,2068/69,Mahottari,Janakpur,Terai,Central,Viral Influenza,2692,Janakpur,Terai,Central
2011/012,2068/69,Mahottari,Janakpur,Terai,Central,Reproductive Tract Infection male,133,Janakpur,Terai,Central
2011/012,2068/69,Mahottari,Janakpur,Terai,Central,Reproductive tract infection female,398,Janakpur,Terai,Central
2011/012,2068/69,Sarlahi,Janakpur,Terai,Central,ARI /Lower respiratory tract infection,25794,Janakpur,Terai,Central
2011/012,2068/69,Sarlahi,Janakpur,Terai,Central,Upper respiratory Tract infection,27289,Janakpur,Terai,Central
2011/012,2068/69,Sarlahi,Janakpur,Terai,Central,Pneumonia,9478,Janakpur,Terai,Central
2011/012,2068/69,Sarlahi,Janakpur,Terai,Central,Server Pneumonia,1146,Janakpur,Terai,Central
2011/012,2068/69,Sarlahi,Janakpur,Terai,Central,Bronchitis,14920,Janakpur,Terai,Central
2011/012,2068/69,Sarlahi,Janakpur,Terai,Central,Asthma,17354,Janakpur,Terai,Central
2011/012,2068/69,Sarlahi,Janakpur,Terai,Central,Urinary Tract infection,6767,Janakpur,Terai,Central
2011/012,2068/69,Sarlahi,Janakpur,Terai,Central,Viral Influenza,3044,Janakpur,Terai,Central
2011/012,2068/69,Sarlahi,Janakpur,Terai,Central,Reproductive Tract Infection male,152,Janakpur,Terai,Central
2011/012,2068/69,Sarlahi,Janakpur,Terai,Central,Reproductive tract infection female,245,Janakpur,Terai,Central
2011/012,2068/69,Sindhuli,Janakpur,Hill,Central,ARI /Lower respiratory tract infection,5337,Janakpur,Hill,Central
2011/012,2068/69,Sindhuli,Janakpur,Hill,Central,Upper respiratory Tract infection,5715,Janakpur,Hill,Central
2011/012,2068/69,Sindhuli,Janakpur,Hill,Central,Pneumonia,4333,Janakpur,Hill,Central
2011/012,2068/69,Sindhuli,Janakpur,Hill,Central,Server Pneumonia,124,Janakpur,Hill,Central
2011/012,2068/69,Sindhuli,Janakpur,Hill,Central,Bronchitis,1837,Janakpur,Hill,Central
2011/012,2068/69,Sindhuli,Janakpur,Hill,Central,Asthma,2745,Janakpur,Hill,Central
2011/012,2068/69,Sindhuli,Janakpur,Hill,Central,Urinary Tract infection,1740,Janakpur,Hill,Central
2011/012,2068/69,Sindhuli,Janakpur,Hill,Central,Viral Influenza,565,Janakpur,Hill,Central
2011/012,2068/69,Sindhuli,Janakpur,Hill,Central,Reproductive Tract Infection male,49,Janakpur,Hill,Central
2011/012,2068/69,Sindhuli,Janakpur,Hill,Central,Reproductive tract infection female,64,Janakpur,Hill,Central
2011/012,2068/69,Ramechhap,Janakpur,Hill,Central,ARI /Lower respiratory tract infection,11612,Janakpur,Hill,Central
2011/012,2068/69,Ramechhap,Janakpur,Hill,Central,Upper respiratory Tract infection,9907,Janakpur,Hill,Central
2011/012,2068/69,Ramechhap,Janakpur,Hill,Central,Pneumonia,4738,Janakpur,Hill,Central
2011/012,2068/69,Ramechhap,Janakpur,Hill,Central,Server Pneumonia,157,Janakpur,Hill,Central
2011/012,2068/69,Ramechhap,Janakpur,Hill,Central,Bronchitis,3657,Janakpur,Hill,Central
2011/012,2068/69,Ramechhap,Janakpur,Hill,Central,Asthma,3312,Janakpur,Hill,Central
2011/012,2068/69,Ramechhap,Janakpur,Hill,Central,Urinary Tract infection,3368,Janakpur,Hill,Central
2011/012,2068/69,Ramechhap,Janakpur,Hill,Central,Viral Influenza,2851,Janakpur,Hill,Central
2011/012,2068/69,Ramechhap,Janakpur,Hill,Central,Reproductive Tract Infection male,34,Janakpur,Hill,Central
2011/012,2068/69,Ramechhap,Janakpur,Hill,Central,Reproductive tract infection female,17,Janakpur,Hill,Central
2011/012,2068/69,Dolakha,Janakpur,Mountain,Central,ARI /Lower respiratory tract infection,14389,Janakpur,Mountain,Central
2011/012,2068/69,Dolakha,Janakpur,Mountain,Central,Upper respiratory Tract infection,10760,Janakpur,Mountain,Central
2011/012,2068/69,Dolakha,Janakpur,Mountain,Central,Pneumonia,2820,Janakpur,Mountain,Central
2011/012,2068/69,Dolakha,Janakpur,Mountain,Central,Server Pneumonia,47,Janakpur,Mountain,Central
2011/012,2068/69,Dolakha,Janakpur,Mountain,Central,Bronchitis,2195,Janakpur,Mountain,Central
2011/012,2068/69,Dolakha,Janakpur,Mountain,Central,Asthma,3364,Janakpur,Mountain,Central
2011/012,2068/69,Dolakha,Janakpur,Mountain,Central,Urinary Tract infection,2836,Janakpur,Mountain,Central
2011/012,2068/69,Dolakha,Janakpur,Mountain,Central,Viral Influenza,2728,Janakpur,Mountain,Central
2011/012,2068/69,Dolakha,Janakpur,Mountain,Central,Reproductive Tract Infection male,35,Janakpur,Mountain,Central
2011/012,2068/69,Dolakha,Janakpur,Mountain,Central,Reproductive tract infection female,72,Janakpur,Mountain,Central
2011/012,2068/69,Sindhupalchok,Bagmati,Mountain,Central,ARI /Lower respiratory tract infection,17480,Bagmati,Mountain,Central
2011/012,2068/69,Sindhupalchok,Bagmati,Mountain,Central,Upper respiratory Tract infection,15158,Bagmati,Mountain,Central
2011/012,2068/69,Sindhupalchok,Bagmati,Mountain,Central,Pneumonia,5713,Bagmati,Mountain,Central
2011/012,2068/69,Sindhupalchok,Bagmati,Mountain,Central,Server Pneumonia,280,Bagmati,Mountain,Central
2011/012,2068/69,Sindhupalchok,Bagmati,Mountain,Central,Bronchitis,4000,Bagmati,Mountain,Central
2011/012,2068/69,Sindhupalchok,Bagmati,Mountain,Central,Asthma,5340,Bagmati,Mountain,Central
2011/012,2068/69,Sindhupalchok,Bagmati,Mountain,Central,Urinary Tract infection,3975,Bagmati,Mountain,Central
2011/012,2068/69,Sindhupalchok,Bagmati,Mountain,Central,Viral Influenza,4547,Bagmati,Mountain,Central
2011/012,2068/69,Sindhupalchok,Bagmati,Mountain,Central,Reproductive Tract Infection male,167,Bagmati,Mountain,Central
2011/012,2068/69,Sindhupalchok,Bagmati,Mountain,Central,Reproductive tract infection female,458,Bagmati,Mountain,Central
2011/012,2068/69,Kavre,Bagmati,Hill,Central,ARI /Lower respiratory tract infection,24689,Bagmati,Hill,Central
2011/012,2068/69,Kavre,Bagmati,Hill,Central,Upper respiratory Tract infection,24126,Bagmati,Hill,Central
2011/012,2068/69,Kavre,Bagmati,Hill,Central,Pneumonia,7274,Bagmati,Hill,Central
2011/012,2068/69,Kavre,Bagmati,Hill,Central,Server Pneumonia,165,Bagmati,Hill,Central
2011/012,2068/69,Kavre,Bagmati,Hill,Central,Bronchitis,4679,Bagmati,Hill,Central
2011/012,2068/69,Kavre,Bagmati,Hill,Central,Asthma,8210,Bagmati,Hill,Central
2011/012,2068/69,Kavre,Bagmati,Hill,Central,Urinary Tract infection,3646,Bagmati,Hill,Central
2011/012,2068/69,Kavre,Bagmati,Hill,Central,Viral Influenza,3734,Bagmati,Hill,Central
2011/012,2068/69,Kavre,Bagmati,Hill,Central,Reproductive Tract Infection male,56,Bagmati,Hill,Central
2011/012,2068/69,Kavre,Bagmati,Hill,Central,Reproductive tract infection female,136,Bagmati,Hill,Central
2011/012,2068/69,Lalitpur,Bagmati,Hill,Central,ARI /Lower respiratory tract infection,0,Bagmati,Hill,Central
2011/012,2068/69,Lalitpur,Bagmati,Hill,Central,Upper respiratory Tract infection,0,Bagmati,Hill,Central
2011/012,2068/69,Lalitpur,Bagmati,Hill,Central,Pneumonia,0,Bagmati,Hill,Central
2011/012,2068/69,Lalitpur,Bagmati,Hill,Central,Server Pneumonia,0,Bagmati,Hill,Central
2011/012,2068/69,Lalitpur,Bagmati,Hill,Central,Bronchitis,0,Bagmati,Hill,Central
2011/012,2068/69,Lalitpur,Bagmati,Hill,Central,Asthma,0,Bagmati,Hill,Central
2011/012,2068/69,Lalitpur,Bagmati,Hill,Central,Urinary Tract infection,0,Bagmati,Hill,Central
2011/012,2068/69,Lalitpur,Bagmati,Hill,Central,Viral Influenza,0,Bagmati,Hill,Central
2011/012,2068/69,Lalitpur,Bagmati,Hill,Central,Reproductive Tract Infection male,0,Bagmati,Hill,Central
2011/012,2068/69,Lalitpur,Bagmati,Hill,Central,Reproductive tract infection female,0,Bagmati,Hill,Central
2011/012,2068/69,Bhaktapur,Bagmati,Hill,Central,ARI /Lower respiratory tract infection,8602,Bagmati,Hill,Central
2011/012,2068/69,Bhaktapur,Bagmati,Hill,Central,Upper respiratory Tract infection,10375,Bagmati,Hill,Central
2011/012,2068/69,Bhaktapur,Bagmati,Hill,Central,Pneumonia,2918,Bagmati,Hill,Central
2011/012,2068/69,Bhaktapur,Bagmati,Hill,Central,Server Pneumonia,114,Bagmati,Hill,Central
2011/012,2068/69,Bhaktapur,Bagmati,Hill,Central,Bronchitis,1526,Bagmati,Hill,Central
2011/012,2068/69,Bhaktapur,Bagmati,Hill,Central,Asthma,2926,Bagmati,Hill,Central
2011/012,2068/69,Bhaktapur,Bagmati,Hill,Central,Urinary Tract infection,2482,Bagmati,Hill,Central
2011/012,2068/69,Bhaktapur,Bagmati,Hill,Central,Viral Influenza,2428,Bagmati,Hill,Central
2011/012,2068/69,Bhaktapur,Bagmati,Hill,Central,Reproductive Tract Infection male,116,Bagmati,Hill,Central
2011/012,2068/69,Bhaktapur,Bagmati,Hill,Central,Reproductive tract infection female,168,Bagmati,Hill,Central
2011/012,2068/69,Kathmandu,Bagmati,Hill,Central,ARI /Lower respiratory tract infection,24204,Bagmati,Hill,Central
2011/012,2068/69,Kathmandu,Bagmati,Hill,Central,Upper respiratory Tract infection,27793,Bagmati,Hill,Central
2011/012,2068/69,Kathmandu,Bagmati,Hill,Central,Pneumonia,8461,Bagmati,Hill,Central
2011/012,2068/69,Kathmandu,Bagmati,Hill,Central,Server Pneumonia,1024,Bagmati,Hill,Central
2011/012,2068/69,Kathmandu,Bagmati,Hill,Central,Bronchitis,8782,Bagmati,Hill,Central
2011/012,2068/69,Kathmandu,Bagmati,Hill,Central,Asthma,22632,Bagmati,Hill,Central
2011/012,2068/69,Kathmandu,Bagmati,Hill,Central,Urinary Tract infection,12393,Bagmati,Hill,Central
2011/012,2068/69,Kathmandu,Bagmati,Hill,Central,Viral Influenza,7596,Bagmati,Hill,Central
2011/012,2068/69,Kathmandu,Bagmati,Hill,Central,Reproductive Tract Infection male,613,Bagmati,Hill,Central
2011/012,2068/69,Kathmandu,Bagmati,Hill,Central,Reproductive tract infection female,1287,Bagmati,Hill,Central
2011/012,2068/69,Nuwakot,Bagmati,Hill,Central,ARI /Lower respiratory tract infection,7186,Bagmati,Hill,Central
2011/012,2068/69,Nuwakot,Bagmati,Hill,Central,Upper respiratory Tract infection,7700,Bagmati,Hill,Central
2011/012,2068/69,Nuwakot,Bagmati,Hill,Central,Pneumonia,3163,Bagmati,Hill,Central
2011/012,2068/69,Nuwakot,Bagmati,Hill,Central,Server Pneumonia,193,Bagmati,Hill,Central
2011/012,2068/69,Nuwakot,Bagmati,Hill,Central,Bronchitis,1998,Bagmati,Hill,Central
2011/012,2068/69,Nuwakot,Bagmati,Hill,Central,Asthma,5227,Bagmati,Hill,Central
2011/012,2068/69,Nuwakot,Bagmati,Hill,Central,Urinary Tract infection,2200,Bagmati,Hill,Central
2011/012,2068/69,Nuwakot,Bagmati,Hill,Central,Viral Influenza,2995,Bagmati,Hill,Central
2011/012,2068/69,Nuwakot,Bagmati,Hill,Central,Reproductive Tract Infection male,36,Bagmati,Hill,Central
2011/012,2068/69,Nuwakot,Bagmati,Hill,Central,Reproductive tract infection female,66,Bagmati,Hill,Central
2011/012,2068/69,Rasuwa,Bagmati,Mountain,Central,ARI /Lower respiratory tract infection,3187,Bagmati,Mountain,Central
2011/012,2068/69,Rasuwa,Bagmati,Mountain,Central,Upper respiratory Tract infection,3184,Bagmati,Mountain,Central
2011/012,2068/69,Rasuwa,Bagmati,Mountain,Central,Pneumonia,626,Bagmati,Mountain,Central
2011/012,2068/69,Rasuwa,Bagmati,Mountain,Central,Server Pneumonia,19,Bagmati,Mountain,Central
2011/012,2068/69,Rasuwa,Bagmati,Mountain,Central,Bronchitis,437,Bagmati,Mountain,Central
2011/012,2068/69,Rasuwa,Bagmati,Mountain,Central,Asthma,652,Bagmati,Mountain,Central
2011/012,2068/69,Rasuwa,Bagmati,Mountain,Central,Urinary Tract infection,605,Bagmati,Mountain,Central
2011/012,2068/69,Rasuwa,Bagmati,Mountain,Central,Viral Influenza,1408,Bagmati,Mountain,Central
2011/012,2068/69,Rasuwa,Bagmati,Mountain,Central,Reproductive Tract Infection male,7,Bagmati,Mountain,Central
2011/012,2068/69,Rasuwa,Bagmati,Mountain,Central,Reproductive tract infection female,16,Bagmati,Mountain,Central
2011/012,2068/69,Dhading,Bagmati,Hill,Central,ARI /Lower respiratory tract infection,19845,Bagmati,Hill,Central
2011/012,2068/69,Dhading,Bagmati,Hill,Central,Upper respiratory Tract infection,15510,Bagmati,Hill,Central
2011/012,2068/69,Dhading,Bagmati,Hill,Central,Pneumonia,9200,Bagmati,Hill,Central
2011/012,2068/69,Dhading,Bagmati,Hill,Central,Server Pneumonia,476,Bagmati,Hill,Central
2011/012,2068/69,Dhading,Bagmati,Hill,Central,Bronchitis,4117,Bagmati,Hill,Central
2011/012,2068/69,Dhading,Bagmati,Hill,Central,Asthma,6672,Bagmati,Hill,Central
2011/012,2068/69,Dhading,Bagmati,Hill,Central,Urinary Tract infection,3747,Bagmati,Hill,Central
2011/012,2068/69,Dhading,Bagmati,Hill,Central,Viral Influenza,11096,Bagmati,Hill,Central
2011/012,2068/69,Dhading,Bagmati,Hill,Central,Reproductive Tract Infection male,113,Bagmati,Hill,Central
2011/012,2068/69,Dhading,Bagmati,Hill,Central,Reproductive tract infection female,334,Bagmati,Hill,Central
2011/012,2068/69,Makwanpur,Narayani,Hill,Central,ARI /Lower respiratory tract infection,7445,Narayani,Hill,Central
2011/012,2068/69,Makwanpur,Narayani,Hill,Central,Upper respiratory Tract infection,8910,Narayani,Hill,Central
2011/012,2068/69,Makwanpur,Narayani,Hill,Central,Pneumonia,4384,Narayani,Hill,Central
2011/012,2068/69,Makwanpur,Narayani,Hill,Central,Server Pneumonia,209,Narayani,Hill,Central
2011/012,2068/69,Makwanpur,Narayani,Hill,Central,Bronchitis,3335,Narayani,Hill,Central
2011/012,2068/69,Makwanpur,Narayani,Hill,Central,Asthma,3820,Narayani,Hill,Central
2011/012,2068/69,Makwanpur,Narayani,Hill,Central,Urinary Tract infection,2163,Narayani,Hill,Central
2011/012,2068/69,Makwanpur,Narayani,Hill,Central,Viral Influenza,3434,Narayani,Hill,Central
2011/012,2068/69,Makwanpur,Narayani,Hill,Central,Reproductive Tract Infection male,27,Narayani,Hill,Central
2011/012,2068/69,Makwanpur,Narayani,Hill,Central,Reproductive tract infection female,43,Narayani,Hill,Central
2011/012,2068/69,Rautahat,Narayani,Terai,Central,ARI /Lower respiratory tract infection,14881,Narayani,Terai,Central
2011/012,2068/69,Rautahat,Narayani,Terai,Central,Upper respiratory Tract infection,14900,Narayani,Terai,Central
2011/012,2068/69,Rautahat,Narayani,Terai,Central,Pneumonia,7799,Narayani,Terai,Central
2011/012,2068/69,Rautahat,Narayani,Terai,Central,Server Pneumonia,551,Narayani,Terai,Central
2011/012,2068/69,Rautahat,Narayani,Terai,Central,Bronchitis,9558,Narayani,Terai,Central
2011/012,2068/69,Rautahat,Narayani,Terai,Central,Asthma,10727,Narayani,Terai,Central
2011/012,2068/69,Rautahat,Narayani,Terai,Central,Urinary Tract infection,4100,Narayani,Terai,Central
2011/012,2068/69,Rautahat,Narayani,Terai,Central,Viral Influenza,2577,Narayani,Terai,Central
2011/012,2068/69,Rautahat,Narayani,Terai,Central,Reproductive Tract Infection male,3173,Narayani,Terai,Central
2011/012,2068/69,Rautahat,Narayani,Terai,Central,Reproductive tract infection female,455,Narayani,Terai,Central
2011/012,2068/69,Bara,Narayani,Terai,Central,ARI /Lower respiratory tract infection,17585,Narayani,Terai,Central
2011/012,2068/69,Bara,Narayani,Terai,Central,Upper respiratory Tract infection,18578,Narayani,Terai,Central
2011/012,2068/69,Bara,Narayani,Terai,Central,Pneumonia,5659,Narayani,Terai,Central
2011/012,2068/69,Bara,Narayani,Terai,Central,Server Pneumonia,434,Narayani,Terai,Central
2011/012,2068/69,Bara,Narayani,Terai,Central,Bronchitis,9296,Narayani,Terai,Central
2011/012,2068/69,Bara,Narayani,Terai,Central,Asthma,11093,Narayani,Terai,Central
2011/012,2068/69,Bara,Narayani,Terai,Central,Urinary Tract infection,4324,Narayani,Terai,Central
2011/012,2068/69,Bara,Narayani,Terai,Central,Viral Influenza,2399,Narayani,Terai,Central
2011/012,2068/69,Bara,Narayani,Terai,Central,Reproductive Tract Infection male,110,Narayani,Terai,Central
2011/012,2068/69,Bara,Narayani,Terai,Central,Reproductive tract infection female,385,Narayani,Terai,Central
2011/012,2068/69,Parsa,Narayani,Terai,Central,ARI /Lower respiratory tract infection,0,Narayani,Terai,Central
2011/012,2068/69,Parsa,Narayani,Terai,Central,Upper respiratory Tract infection,0,Narayani,Terai,Central
2011/012,2068/69,Parsa,Narayani,Terai,Central,Pneumonia,0,Narayani,Terai,Central
2011/012,2068/69,Parsa,Narayani,Terai,Central,Server Pneumonia,0,Narayani,Terai,Central
2011/012,2068/69,Parsa,Narayani,Terai,Central,Bronchitis,0,Narayani,Terai,Central
2011/012,2068/69,Parsa,Narayani,Terai,Central,Asthma,0,Narayani,Terai,Central
2011/012,2068/69,Parsa,Narayani,Terai,Central,Urinary Tract infection,0,Narayani,Terai,Central
2011/012,2068/69,Parsa,Narayani,Terai,Central,Viral Influenza,0,Narayani,Terai,Central
2011/012,2068/69,Parsa,Narayani,Terai,Central,Reproductive Tract Infection male,0,Narayani,Terai,Central
2011/012,2068/69,Parsa,Narayani,Terai,Central,Reproductive tract infection female,0,Narayani,Terai,Central
2011/012,2068/69,Chitawan,Narayani,Terai,Central,ARI /Lower respiratory tract infection,19379,Narayani,Terai,Central
2011/012,2068/69,Chitawan,Narayani,Terai,Central,Upper respiratory Tract infection,17932,Narayani,Terai,Central
2011/012,2068/69,Chitawan,Narayani,Terai,Central,Pneumonia,7631,Narayani,Terai,Central
2011/012,2068/69,Chitawan,Narayani,Terai,Central,Server Pneumonia,252,Narayani,Terai,Central
2011/012,2068/69,Chitawan,Narayani,Terai,Central,Bronchitis,4690,Narayani,Terai,Central
2011/012,2068/69,Chitawan,Narayani,Terai,Central,Asthma,8769,Narayani,Terai,Central
2011/012,2068/69,Chitawan,Narayani,Terai,Central,Urinary Tract infection,6652,Narayani,Terai,Central
2011/012,2068/69,Chitawan,Narayani,Terai,Central,Viral Influenza,9222,Narayani,Terai,Central
2011/012,2068/69,Chitawan,Narayani,Terai,Central,Reproductive Tract Infection male,591,Narayani,Terai,Central
2011/012,2068/69,Chitawan,Narayani,Terai,Central,Reproductive tract infection female,766,Narayani,Terai,Central
2011/012,2068/69,Gorkha,Gandaki,Hill,Western,ARI /Lower respiratory tract infection,13009,Gandaki,Hill,Western
2011/012,2068/69,Gorkha,Gandaki,Hill,Western,Upper respiratory Tract infection,18242,Gandaki,Hill,Western
2011/012,2068/69,Gorkha,Gandaki,Hill,Western,Pneumonia,6990,Gandaki,Hill,Western
2011/012,2068/69,Gorkha,Gandaki,Hill,Western,Server Pneumonia,143,Gandaki,Hill,Western
2011/012,2068/69,Gorkha,Gandaki,Hill,Western,Bronchitis,3276,Gandaki,Hill,Western
2011/012,2068/69,Gorkha,Gandaki,Hill,Western,Asthma,3955,Gandaki,Hill,Western
2011/012,2068/69,Gorkha,Gandaki,Hill,Western,Urinary Tract infection,4977,Gandaki,Hill,Western
2011/012,2068/69,Gorkha,Gandaki,Hill,Western,Viral Influenza,6982,Gandaki,Hill,Western
2011/012,2068/69,Gorkha,Gandaki,Hill,Western,Reproductive Tract Infection male,31,Gandaki,Hill,Western
2011/012,2068/69,Gorkha,Gandaki,Hill,Western,Reproductive tract infection female,71,Gandaki,Hill,Western
2011/012,2068/69,Lamjung,Gandaki,Hill,Western,ARI /Lower respiratory tract infection,7362,Gandaki,Hill,Western
2011/012,2068/69,Lamjung,Gandaki,Hill,Western,Upper respiratory Tract infection,7474,Gandaki,Hill,Western
2011/012,2068/69,Lamjung,Gandaki,Hill,Western,Pneumonia,3833,Gandaki,Hill,Western
2011/012,2068/69,Lamjung,Gandaki,Hill,Western,Server Pneumonia,110,Gandaki,Hill,Western
2011/012,2068/69,Lamjung,Gandaki,Hill,Western,Bronchitis,3057,Gandaki,Hill,Western
2011/012,2068/69,Lamjung,Gandaki,Hill,Western,Asthma,4187,Gandaki,Hill,Western
2011/012,2068/69,Lamjung,Gandaki,Hill,Western,Urinary Tract infection,2503,Gandaki,Hill,Western
2011/012,2068/69,Lamjung,Gandaki,Hill,Western,Viral Influenza,3800,Gandaki,Hill,Western
2011/012,2068/69,Lamjung,Gandaki,Hill,Western,Reproductive Tract Infection male,13,Gandaki,Hill,Western
2011/012,2068/69,Lamjung,Gandaki,Hill,Western,Reproductive tract infection female,20,Gandaki,Hill,Western
2011/012,2068/69,Tanahu,Gandaki,Hill,Western,ARI /Lower respiratory tract infection,9974,Gandaki,Hill,Western
2011/012,2068/69,Tanahu,Gandaki,Hill,Western,Upper respiratory Tract infection,9433,Gandaki,Hill,Western
2011/012,2068/69,Tanahu,Gandaki,Hill,Western,Pneumonia,2620,Gandaki,Hill,Western
2011/012,2068/69,Tanahu,Gandaki,Hill,Western,Server Pneumonia,104,Gandaki,Hill,Western
2011/012,2068/69,Tanahu,Gandaki,Hill,Western,Bronchitis,2300,Gandaki,Hill,Western
2011/012,2068/69,Tanahu,Gandaki,Hill,Western,Asthma,3567,Gandaki,Hill,Western
2011/012,2068/69,Tanahu,Gandaki,Hill,Western,Urinary Tract infection,2750,Gandaki,Hill,Western
2011/012,2068/69,Tanahu,Gandaki,Hill,Western,Viral Influenza,4904,Gandaki,Hill,Western
2011/012,2068/69,Tanahu,Gandaki,Hill,Western,Reproductive Tract Infection male,119,Gandaki,Hill,Western
2011/012,2068/69,Tanahu,Gandaki,Hill,Western,Reproductive tract infection female,134,Gandaki,Hill,Western
2011/012,2068/69,Syangja,Gandaki,Hill,Western,ARI /Lower respiratory tract infection,20789,Gandaki,Hill,Western
2011/012,2068/69,Syangja,Gandaki,Hill,Western,Upper respiratory Tract infection,15997,Gandaki,Hill,Western
